date,FU266905005.Q,FU266903001.Q,FU266904101.Q,FU266400101.Q,FU266900005.Q,FU266903011.Q,FU266904001.Q,FU266400201.Q,FU265440005.Q,FU266000105.Q,FU265090005.Q,FU265420005.Q,FU265000005.Q,FU264090005.Q,FU263011205.Q,FU313111303.Q,FU264016005.Q,FU263020005.Q,FU263030005.Q,FU263034003.Q,FU262051003.Q,FU264022005.Q,FU263069103.Q,FU263061105.Q,FU263061110.Q,FU263061120.Q,FU263061705.Q,FU263062003.Q,FU263063005.Q,FU263069500.Q,FU263064105.Q,FU263064203.Q,FU263070003.Q,FU263092001.Q,FU264190005.Q,FU263111005.Q,FU263191005.Q,FU262151003.Q,FU264122005.Q,FU263169105.Q,FU263163005.Q,FU264123005.Q,FU263168005.Q,FU263169005.Q,FU263164103.Q,FU263170003.Q,FU263192005.Q,FU263190005.Q,FU313092803.Q,FU263191103.Q,FU263194735.Q,FU267005005.Q,FU266903005.Q,FU266904005.Q,FU266400101.Q,FU266400201.Q,FU266000005.Q
2007:Q3,840607.00,599909.00,190893.00,49805.00,669239.00,421881.00,227928.00,19430.00,-130.00,171498.00,-155573.00,0.00,-155573.00,199208.00,0.00,0.00,58049.00,-2249.00,-2120.00,7166.00,-70820.00,48149.00,-20612.00,11271.00,33445.00,-22174.00,55557.00,3168.00,-1235.00,54235.00,15687.00,-2319.00,4759.00,88671.00,354781.00,54.00,97872.00,21807.00,50833.00,-47782.00,98615.00,9300.00,10079.00,-779.00,64311.00,107.00,90300.00,20197.00,90.00,0.00,20107.00,327071.00,-178028.00,37035.00,49805.00,19430.00,-171368.00
2007:Q4,850766.00,616507.00,180946.00,53313.00,693276.00,441358.00,229677.00,22240.00,-90.00,157580.00,62790.00,0.00,62790.00,218106.00,0.00,0.00,-92646.00,-868.00,14106.00,7166.00,-46245.00,197508.00,2033.00,83197.00,40489.00,42708.00,42087.00,3168.00,67023.00,23131.00,101763.00,-1111.00,2153.00,13149.00,155316.00,22.00,20731.00,-28007.00,7136.00,-13193.00,20329.00,6515.00,7732.00,-1217.00,-1906.00,4625.00,120397.00,25803.00,93.00,24000.00,1710.00,94790.00,-175149.00,48731.00,53313.00,22240.00,-157490.00
2008:Q1,883152.00,642843.00,181459.00,58850.00,700164.00,453653.00,226527.00,19984.00,-95.00,183083.00,43149.00,0.00,43149.00,203552.00,0.00,0.00,-120652.00,-3651.00,15066.00,7166.00,6566.00,157643.00,10779.00,120420.00,52973.00,67447.00,24264.00,3167.00,-987.00,-21407.00,65783.00,-3573.00,10921.00,89690.00,160403.00,276.00,-36399.00,71870.00,-16126.00,47319.00,-63445.00,12614.00,13067.00,-453.00,18023.00,-1484.00,109614.00,2015.00,103.00,-3000.00,4912.00,139934.00,-189190.00,45068.00,58850.00,19984.00,-182988.00
2008:Q2,906090.00,669971.00,178776.00,57342.00,726661.00,480115.00,224902.00,21645.00,-111.00,179540.00,219690.00,0.00,219690.00,135603.00,0.00,0.00,1615.00,-3351.00,-4809.00,7166.00,-142444.00,181029.00,-10272.00,95020.00,21072.00,73948.00,24854.00,3168.00,68259.00,-10203.00,32082.00,-904.00,5910.00,69512.00,-84087.00,1267.00,-111745.00,-111449.00,92.00,10248.00,-10156.00,-3644.00,-3110.00,-534.00,12510.00,4326.00,101027.00,23529.00,1067.00,41000.00,-18538.00,-40150.00,-189857.00,46126.00,57342.00,21645.00,-179429.00
2008:Q3,899674.00,674304.00,168528.00,56842.00,722563.00,480897.00,219079.00,22587.00,5951.00,171159.00,140885.00,-1.00,140886.00,115616.00,0.00,0.00,124693.00,14980.00,15090.00,4686.00,-129250.00,20898.00,-33292.00,218132.00,128050.00,90082.00,-99595.00,-219.00,-64128.00,-10612.00,14982.00,-8371.00,2035.00,66485.00,-25270.00,179.00,-133529.00,-37044.00,-115644.00,-69487.00,-46157.00,5528.00,5781.00,-253.00,-23639.00,-2374.00,78968.00,202285.00,129.00,226263.00,-24107.00,30274.00,-193407.00,50551.00,56842.00,22587.00,-177110.00
2008:Q4,793043.00,577889.00,156155.00,58999.00,640938.00,427278.00,186421.00,27240.00,-335.00,152439.00,361475.00,0.00,361475.00,212076.00,0.00,0.00,349745.00,56028.00,48098.00,4685.00,-364539.00,45110.00,-26253.00,278024.00,253217.00,24807.00,-181451.00,-220.00,-24990.00,-2440.00,15473.00,-12370.00,-12119.00,84405.00,-149399.00,3126.00,-49323.00,-306200.00,-80202.00,-59115.00,-21087.00,-861.00,-604.00,-257.00,-45444.00,-4180.00,39472.00,294213.00,85.00,265465.00,28663.00,-209036.00,-150611.00,30266.00,58999.00,27240.00,-152105.00
2009:Q1,661296.00,478339.00,126875.00,56082.00,563124.00,379873.00,158979.00,24272.00,-112.00,98284.00,-37251.00,0.00,-37251.00,-81354.00,0.00,0.00,-100690.00,-6257.00,-51639.00,4686.00,10123.00,90295.00,-13236.00,209681.00,100604.00,109077.00,-68824.00,-219.00,-37107.00,-37656.00,17149.00,-6722.00,-1624.00,981.00,-44103.00,982.00,-36629.00,118008.00,35527.00,2820.00,32707.00,-3387.00,-2958.00,-429.00,-640.00,2846.00,83374.00,-244184.00,138.00,-243811.00,-511.00,135535.00,-98466.00,32104.00,56082.00,24272.00,-98172.00
2009:Q2,650336.00,466116.00,124482.00,59739.00,560111.00,380686.00,155649.00,23777.00,-124.00,90349.00,-66492.00,0.00,-66492.00,-40164.00,0.00,0.00,-139406.00,-3526.00,-14923.00,4685.00,-5688.00,33026.00,-15053.00,119119.00,-1773.00,120892.00,-21644.00,-220.00,-49176.00,4598.00,44171.00,1035.00,3418.00,32446.00,26328.00,3632.00,45364.00,-8799.00,58627.00,4736.00,53891.00,-6853.00,-7139.00,286.00,35252.00,-3224.00,73858.00,-171529.00,1297.00,-195333.00,22507.00,156841.00,-85431.00,31167.00,59739.00,23777.00,-90226.00
2009:Q3,678367.00,500501.00,118851.00,59016.00,585145.00,399110.00,163719.00,22316.00,-147.00,93369.00,-46779.00,0.00,-46779.00,250297.00,0.00,47598.00,102124.00,379.00,-10275.00,-1087.00,-18917.00,-12243.00,-11842.00,98533.00,5774.00,92759.00,-79399.00,4067.00,-23602.00,-11239.00,75209.00,11578.00,8410.00,58760.00,297076.00,49021.00,63192.00,51629.00,61987.00,46860.00,15127.00,-1912.00,-1926.00,14.00,26223.00,-881.00,95126.00,-47309.00,78.00,-57828.00,10441.00,140148.00,-101391.00,44869.00,59016.00,22316.00,-93222.00
2009:Q4,721989.00,538221.00,127642.00,56125.00,621706.00,428071.00,170551.00,23085.00,-182.00,100464.00,178557.00,0.00,178557.00,72222.00,0.00,0.00,-63904.00,224.00,3547.00,-1088.00,-40306.00,49369.00,-8272.00,127107.00,-112178.00,239285.00,-56144.00,4067.00,-17389.00,341.00,57783.00,11904.00,-3903.00,58255.00,-106335.00,-1379.00,-115779.00,-74798.00,80439.00,4945.00,75494.00,-2234.00,-2826.00,592.00,2861.00,1793.00,58025.00,-55263.00,138.00,-46484.00,-8917.00,-78093.00,-110150.00,42909.00,56125.00,23085.00,-100283.00
2010:Q1,743607.00,560483.00,123254.00,59871.00,634784.00,438307.00,174153.00,22324.00,-126.00,108949.00,75012.00,0.00,75012.00,278744.00,0.00,0.00,-19511.00,2897.00,-4462.00,-1087.00,54995.00,128081.00,-4010.00,181577.00,-24632.00,206209.00,-28328.00,4067.00,-25225.00,3110.00,54942.00,11310.00,8178.00,40291.00,203733.00,773.00,-53485.00,92514.00,50108.00,-13806.00,63914.00,1722.00,1368.00,354.00,11291.00,-1171.00,103972.00,-1991.00,485.00,-10272.00,7796.00,33938.00,-122176.00,50899.00,59871.00,22324.00,-108823.00
2010:Q2,768633.00,584314.00,126670.00,57649.00,656161.00,453507.00,177998.00,24657.00,-140.00,112611.00,-52194.00,0.00,-52194.00,123256.00,0.00,0.00,-18517.00,3104.00,4769.00,-1088.00,-25739.00,94532.00,-8441.00,113698.00,1057.00,112641.00,11462.00,4068.00,-26255.00,-8968.00,22170.00,13488.00,6376.00,33129.00,175450.00,165.00,42259.00,75990.00,-18566.00,-9191.00,-9375.00,4634.00,4765.00,-131.00,22259.00,3131.00,76982.00,-31404.00,1327.00,1245.00,-33976.00,164805.00,-130807.00,51328.00,57649.00,24657.00,-112472.00
2010:Q3,790634.00,601215.00,130197.00,59222.00,671976.00,467461.00,180128.00,24386.00,-282.00,118941.00,153285.00,0.00,153285.00,423958.00,0.00,0.00,-46803.00,8254.00,-4970.00,-2468.00,64247.00,287864.00,3630.00,295657.00,20630.00,275027.00,-22943.00,2473.00,9047.00,-13529.00,27891.00,15293.00,-331.00,88510.00,270674.00,1096.00,41303.00,56427.00,33094.00,-319.00,33413.00,7549.00,7481.00,68.00,16899.00,-519.00,96214.00,18611.00,328.00,-1184.00,19467.00,-34344.00,-133754.00,49931.00,59222.00,24386.00,-118659.00
2010:Q4,812612.00,618980.00,133930.00,59702.00,706636.00,493060.00,187740.00,25836.00,-131.00,106107.00,92131.00,-5.00,92136.00,261569.00,0.00,0.00,23030.00,15242.00,9514.00,-2467.00,-1151.00,128904.00,-1910.00,149421.00,-37212.00,186633.00,-26750.00,2473.00,5670.00,-801.00,25891.00,15078.00,4409.00,43920.00,169434.00,-200.00,41484.00,-16995.00,60053.00,20615.00,39438.00,10372.00,10340.00,32.00,28701.00,4601.00,23912.00,17506.00,194.00,14.00,17298.00,13976.00,-125921.00,53810.00,59702.00,25836.00,-105976.00
2011:Q1,847039.00,648951.00,134246.00,63843.00,725281.00,508331.00,191277.00,25673.00,-152.00,121910.00,287048.00,1.00,287047.00,555467.00,0.00,0.00,258849.00,20858.00,21342.00,-2468.00,56739.00,108201.00,15992.00,115213.00,-45348.00,160561.00,-12051.00,2472.00,-13425.00,4820.00,26038.00,15423.00,1403.00,44262.00,268420.00,3619.00,48432.00,-1114.00,78600.00,29590.00,49010.00,17191.00,17138.00,53.00,27881.00,-4972.00,112052.00,-13269.00,569.00,-75.00,-13763.00,-165138.00,-140619.00,57031.00,63843.00,25673.00,-121758.00
2011:Q2,877795.00,673818.00,140030.00,63946.00,751514.00,527081.00,197799.00,26634.00,-970.00,127251.00,-54531.00,0.00,-54531.00,226537.00,0.00,0.00,-27856.00,19544.00,17513.00,-2468.00,32074.00,66657.00,-485.00,101977.00,-23550.00,125527.00,-14883.00,2472.00,-22424.00,17981.00,20627.00,16283.00,2523.00,63659.00,281068.00,6267.00,-95534.00,63585.00,86618.00,-11054.00,97672.00,7916.00,8019.00,-103.00,6401.00,-315.00,140304.00,65826.00,1460.00,0.00,64366.00,181781.00,-146737.00,57769.00,63946.00,26634.00,-126281.00
2011:Q3,880225.00,678815.00,138959.00,62451.00,765049.00,535714.00,202838.00,26497.00,-409.00,115585.00,129790.00,0.00,129790.00,217238.00,0.00,0.00,58527.00,19218.00,5605.00,4765.00,-55339.00,74999.00,-5131.00,113305.00,-6255.00,119560.00,-4763.00,-3186.00,-25226.00,11830.00,15072.00,-882.00,12730.00,70713.00,87448.00,4079.00,-38655.00,16707.00,-22281.00,-64634.00,42353.00,13442.00,13231.00,211.00,2052.00,8482.00,89660.00,13962.00,426.00,500.00,13036.00,-14206.00,-143101.00,63879.00,62451.00,26497.00,-115176.00
2011:Q4,880704.00,684782.00,132769.00,63153.00,762402.00,535244.00,200728.00,26429.00,-104.00,118406.00,54367.00,-3.00,54369.00,50471.00,0.00,0.00,-75578.00,22212.00,2844.00,4765.00,59148.00,-46272.00,-9634.00,24782.00,12546.00,12236.00,-9856.00,-1124.00,-50440.00,-774.00,-13673.00,39875.00,490.00,57434.00,-3898.00,1912.00,-129219.00,17217.00,-14724.00,-7403.00,-7321.00,6027.00,4835.00,1192.00,-29384.00,819.00,77045.00,66409.00,109.00,99323.00,-33023.00,64039.00,-149537.00,67959.00,63153.00,26429.00,-118302.00
2012:Q1,898599.00,696072.00,139633.00,62894.00,770603.00,542393.00,202436.00,25774.00,-104.00,128100.00,213333.00,-52.00,213385.00,280038.00,0.00,0.00,38288.00,14613.00,-10732.00,4764.00,-31633.00,188387.00,7977.00,207936.00,-13500.00,221436.00,897.00,-699.00,-27724.00,-24509.00,34895.00,24436.00,3913.00,37616.00,66654.00,1233.00,-25622.00,-2372.00,-8449.00,17441.00,-25890.00,9012.00,7122.00,1890.00,17906.00,-2703.00,111292.00,-33643.00,364.00,-53341.00,19334.00,-85233.00,-153679.00,62803.00,62894.00,25774.00,-127996.00
2012:Q2,897384.00,695178.00,138761.00,63446.00,773491.00,549951.00,196618.00,26923.00,-342.00,124235.00,51467.00,0.00,51467.00,94186.00,0.00,0.00,17711.00,9304.00,8964.00,4765.00,-19775.00,-26680.00,-14936.00,91569.00,-4076.00,95645.00,-46205.00,-1411.00,-55697.00,-5596.00,-19258.00,45202.00,2154.00,77395.00,42720.00,3289.00,-101364.00,13861.00,9876.00,-5206.00,15082.00,16046.00,14967.00,1079.00,53636.00,1596.00,81990.00,-36210.00,1753.00,-18513.00,-19450.00,72769.00,-145227.00,57857.00,63446.00,26923.00,-123893.00
2012:Q3,892160.00,686134.00,141957.00,64070.00,783122.00,552339.00,201214.00,29569.00,-569.00,109607.00,31702.00,0.00,31702.00,265670.00,0.00,0.00,-62913.00,23188.00,17261.00,6518.00,23828.00,190914.00,5114.00,163117.00,48954.00,114163.00,5629.00,423.00,16631.00,-8365.00,28630.00,-4279.00,6508.00,44380.00,233969.00,833.00,25195.00,5263.00,93204.00,9359.00,83845.00,4633.00,4571.00,62.00,35614.00,-180.00,96761.00,-27354.00,250.00,-15419.00,-12185.00,77906.00,-133795.00,59258.00,64070.00,29569.00,-109038.00
2012:Q4,893916.00,686461.00,143590.00,63866.00,786682.00,553500.00,201246.00,31936.00,7563.00,99671.00,170745.00,0.00,170745.00,221288.00,0.00,0.00,-129105.00,21057.00,22257.00,6517.00,20346.00,143296.00,1953.00,127125.00,-17397.00,144522.00,-33928.00,1093.00,47053.00,-13757.00,92777.00,14099.00,-942.00,44743.00,50544.00,-895.00,-45606.00,19254.00,66212.00,6275.00,59937.00,6309.00,3740.00,2569.00,-3182.00,1976.00,49304.00,-42828.00,70.00,-3661.00,-39237.00,-71073.00,-132961.00,57656.00,63866.00,31936.00,-107234.00
2013:Q1,902387.00,690431.00,146478.00,65478.00,795911.00,560553.00,203168.00,32190.00,-152.00,106628.00,32695.00,0.00,32695.00,342628.00,0.00,0.00,95497.00,2789.00,-880.00,6518.00,62647.00,166648.00,7207.00,163098.00,58581.00,104517.00,-39420.00,790.00,34973.00,-2418.00,-9805.00,-16553.00,3406.00,34779.00,309934.00,875.00,50776.00,-11063.00,84300.00,34388.00,49912.00,8090.00,8321.00,-231.00,70800.00,-576.00,85075.00,21657.00,37.00,-834.00,22454.00,73933.00,-129878.00,56691.00,65478.00,32190.00,-106476.00
2013:Q2,904362.00,691944.00,145558.00,66861.00,801266.00,563264.00,206722.00,31280.00,-326.00,103422.00,72229.00,0.00,72229.00,344161.00,0.00,0.00,283380.00,8283.00,6912.00,6517.00,-16481.00,12444.00,1758.00,-10615.00,-44868.00,34253.00,-30781.00,1078.00,51004.00,10798.00,-39505.00,2379.00,5042.00,64392.00,271933.00,-191.00,50143.00,-40969.00,32505.00,10014.00,22491.00,7158.00,6232.00,926.00,149707.00,4228.00,110140.00,-40788.00,2078.00,-6377.00,-36489.00,31193.00,-128680.00,61165.00,66861.00,31280.00,-103096.00
2013:Q3,904386.00,691752.00,143507.00,69127.00,808043.00,568527.00,206568.00,32948.00,-255.00,96598.00,91615.00,0.00,91615.00,251556.00,0.00,0.00,-40408.00,22533.00,20412.00,-891.00,-1520.00,132619.00,-21822.00,70063.00,-30336.00,100399.00,19145.00,1357.00,63876.00,-13340.00,76877.00,-5949.00,1893.00,59330.00,159942.00,-1001.00,-9133.00,16587.00,52702.00,-11527.00,64229.00,11151.00,10247.00,904.00,-28990.00,1593.00,91554.00,25479.00,20.00,-1168.00,26627.00,4983.00,-123226.00,63061.00,69127.00,32948.00,-96343.00
2013:Q4,908958.00,694486.00,145742.00,68730.00,828777.00,584265.00,209086.00,35426.00,-107.00,80288.00,193051.00,0.00,193051.00,214990.00,0.00,0.00,-26283.00,17280.00,25350.00,-892.00,-10506.00,241855.00,12007.00,200648.00,39930.00,160718.00,-32560.00,1235.00,60525.00,748.00,-85105.00,3767.00,1158.00,47618.00,21940.00,-2782.00,-60654.00,-73107.00,36555.00,1076.00,35479.00,14053.00,14256.00,-203.00,95916.00,4560.00,37008.00,-29609.00,77.00,-239.00,-29447.00,-112763.00,-110221.00,63345.00,68730.00,35426.00,-80181.00
2014:Q1,928848.00,711859.00,147040.00,69950.00,830032.00,584763.00,209943.00,35327.00,-126.00,98942.00,201812.00,-20.00,201832.00,403187.00,0.00,0.00,117032.00,29933.00,16223.00,-891.00,60351.00,139074.00,5159.00,127883.00,3800.00,124083.00,-28751.00,720.00,34063.00,11552.00,99565.00,5358.00,12862.00,-87872.00,201355.00,-956.00,-25050.00,54769.00,24969.00,6883.00,18086.00,13865.00,13734.00,131.00,86491.00,-6445.00,61728.00,-8016.00,0.00,135.00,-8151.00,-102870.00,-127096.00,62904.00,69950.00,35327.00,-98816.00
2014:Q2,948414.00,725999.00,151378.00,71036.00,853590.00,597091.00,212054.00,44445.00,-108.00,94932.00,42347.00,0.00,42347.00,289074.00,0.00,0.00,28586.00,16699.00,34352.00,-892.00,32771.00,73400.00,10559.00,34083.00,-61715.00,95798.00,-4007.00,678.00,32087.00,6890.00,-10255.00,26598.00,4916.00,76009.00,246727.00,773.00,-18960.00,-43524.00,111303.00,21359.00,89944.00,15284.00,14093.00,1191.00,91727.00,2774.00,78482.00,8868.00,1688.00,-283.00,7463.00,52585.00,-128909.00,60676.00,71036.00,44445.00,-94824.00
2014:Q3,944038.00,720075.00,151886.00,72077.00,848642.00,598670.00,217184.00,32789.00,-103.00,95499.00,61219.00,0.00,61219.00,360786.00,0.00,0.00,14037.00,3605.00,-3686.00,1818.00,-14286.00,157207.00,3037.00,69560.00,-13546.00,83106.00,22179.00,1242.00,61189.00,27806.00,50820.00,18581.00,-4605.00,109489.00,299567.00,-888.00,49348.00,32242.00,16808.00,-42044.00,58852.00,-7520.00,-7657.00,137.00,109483.00,-1667.00,105159.00,-3398.00,476.00,116.00,-3990.00,34280.00,-121405.00,65298.00,72077.00,32789.00,-95395.00
2014:Q4,953283.00,726139.00,153697.00,73447.00,840626.00,594760.00,212907.00,32959.00,-107.00,112764.00,60146.00,0.00,60146.00,127857.00,0.00,0.00,-128739.00,32576.00,7248.00,5036.00,26715.00,162343.00,-11071.00,87017.00,57570.00,29447.00,2466.00,1687.00,82244.00,-15300.00,-23577.00,-17849.00,813.00,78591.00,67711.00,-2511.00,-123264.00,-27499.00,9771.00,-7589.00,17360.00,9284.00,8414.00,870.00,143925.00,-486.00,66920.00,-8429.00,176.00,1288.00,-9893.00,52618.00,-131379.00,59210.00,73447.00,32959.00,-112657.00
2015:Q1,927502.00,705611.00,148014.00,73877.00,807734.00,571946.00,202285.00,33503.00,-131.00,119899.00,-73377.00,0.00,-73377.00,328604.00,0.00,0.00,-2796.00,16674.00,7374.00,-3321.00,-11093.00,76500.00,11602.00,-34987.00,30654.00,-65641.00,-13190.00,2261.00,110814.00,7327.00,8836.00,25589.00,4202.00,199312.00,401980.00,-4159.00,-9953.00,68014.00,33378.00,30383.00,2995.00,10276.00,10246.00,30.00,197183.00,-1066.00,98104.00,10203.00,2186.00,-718.00,8735.00,193276.00,-133665.00,54271.00,73877.00,33503.00,-119769.00
2015:Q2,929751.00,701883.00,155981.00,71888.00,816530.00,574648.00,206925.00,34957.00,-125.00,113346.00,119320.00,0.00,119320.00,246330.00,0.00,0.00,-29880.00,-2952.00,-15031.00,-1231.00,-69691.00,288357.00,-5876.00,77076.00,-1012.00,78088.00,55819.00,2969.00,158369.00,10801.00,-40275.00,18901.00,5175.00,82156.00,127010.00,-876.00,-82818.00,-18360.00,23880.00,13461.00,10419.00,10316.00,11008.00,-692.00,113691.00,-723.00,91267.00,-9367.00,1.00,-175.00,-9193.00,-5973.00,-127235.00,50944.00,71888.00,34957.00,-113221.00
2015:Q3,927809.00,695628.00,156655.00,75526.00,801209.00,564782.00,204305.00,32122.00,-108.00,126708.00,-85631.00,0.00,-85631.00,-83523.00,0.00,0.00,-18844.00,5142.00,-17230.00,2184.00,19659.00,-94903.00,-11723.00,-112408.00,-34134.00,-78274.00,-2115.00,580.00,30763.00,6393.00,-9504.00,-25981.00,5351.00,44210.00,2107.00,-266.00,-66460.00,92737.00,-39385.00,18387.00,-57772.00,-711.00,-1497.00,786.00,-54115.00,895.00,55064.00,14348.00,40.00,46.00,14262.00,212338.00,-130846.00,47650.00,75526.00,32122.00,-126600.00
2015:Q4,903530.00,683162.00,146785.00,73583.00,785710.00,552937.00,199625.00,33148.00,-94.00,117914.00,119000.00,0.00,119000.00,-70403.00,0.00,0.00,-39287.00,12068.00,2246.00,3619.00,-82266.00,164533.00,3509.00,118628.00,57561.00,61067.00,-18446.00,1101.00,59741.00,-1280.00,-130036.00,-27047.00,-559.00,27606.00,-189403.00,-990.00,-81668.00,-67510.00,-61064.00,-2975.00,-58089.00,3488.00,2950.00,538.00,-54186.00,-828.00,78058.00,-4703.00,0.00,316.00,-5019.00,-1086.00,-130225.00,52840.00,73583.00,33148.00,-117820.00
2016:Q1,907737.00,671585.00,158620.00,77532.00,779602.00,544738.00,201755.00,33109.00,-93.00,128228.00,5178.00,0.00,5178.00,116631.00,0.00,0.00,-49255.00,19874.00,16726.00,169.00,37913.00,74762.00,-3183.00,19036.00,217.00,18819.00,19035.00,714.00,39160.00,7871.00,-108280.00,12451.00,4662.00,99738.00,111453.00,-1191.00,38280.00,68084.00,-21303.00,22493.00,-43796.00,2520.00,647.00,1873.00,-60527.00,3094.00,81517.00,979.00,0.00,-851.00,1830.00,123050.00,-126847.00,43135.00,77532.00,33109.00,-128135.00
2016:Q2,909162.00,675581.00,157918.00,75664.00,792424.00,551695.00,206923.00,33807.00,-96.00,116834.00,-42400.00,31.00,-42431.00,250218.00,0.00,0.00,30505.00,13485.00,23414.00,-2339.00,44914.00,46506.00,7351.00,-69468.00,-42709.00,-26759.00,26003.00,1537.00,81083.00,-13018.00,-45921.00,-8146.00,6213.00,154605.00,292649.00,189.00,-45183.00,95747.00,-10155.00,1916.00,-12071.00,280.00,-20.00,300.00,131130.00,-2353.00,103630.00,19364.00,0.00,2848.00,16516.00,159233.00,-123886.00,49005.00,75664.00,33807.00,-116738.00
