1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2003:Q2,3358959.00,1019162.00,800694.00,215429.00,10580.00,778052.00,97282.00,433267.00,4493.00,3897515.00,1755845.00,1322486.00,355268.00,406836.00,57080.00,-538556.00,303248.00,-874.00,-6426.00,-228008.00,-503808.00,461043.00,10030.00,-974881.00,205554.00,548.00,5745.00,57286.00,7248.00,14264.00,47362.00,18676.00,-25270.00,40588.00,508.00,12860.00,16335.00,15572.00,2843.00,-2080.00,-40904.00,-12520.00,22992.00,51939.00,35260.00,1180434.00,0.00,0.00,1604.00,1036341.00,859526.00,176299.00,-108.00,0.00,-108.00,94731.00,1680.00,46186.00,275800.00,230932.00,1205813.00
2003:Q3,3340524.00,955174.00,814788.00,235300.00,7996.00,787388.00,97647.00,439251.00,2980.00,3920030.00,1759000.00,1346283.00,357574.00,410222.00,46951.00,-579506.00,306410.00,-2851.00,-9203.00,-261042.00,-323606.00,472240.00,10522.00,-806368.00,-14128.00,2026.00,55753.00,-66913.00,3432.00,-8760.00,20258.00,-17056.00,50566.00,-10532.00,456.00,-3176.00,-7842.00,-4852.00,1486.00,-4476.00,-2920.00,672.00,-18870.00,45096.00,-36060.00,792240.00,0.00,0.00,92.00,550899.00,456064.00,94779.00,344.00,0.00,344.00,96386.00,548.00,143972.00,62564.00,-65037.00,741331.00
2003:Q4,3466862.00,1024606.00,827966.00,256642.00,9728.00,799088.00,99168.00,447664.00,2000.00,3957697.00,1784922.00,1351820.00,360144.00,413581.00,47230.00,-490835.00,309392.00,2133.00,-14035.00,-169541.00,-114163.00,472394.00,10916.00,-597473.00,156035.00,-9110.00,40517.00,-5698.00,8480.00,816.00,49630.00,-4648.00,30866.00,17040.00,812.00,5560.00,9992.00,8284.00,2356.00,-648.00,952.00,1892.00,15587.00,37813.00,5164.00,753508.00,0.00,0.00,-4.00,484578.00,390273.00,102934.00,-132.00,0.00,-132.00,102649.00,2200.00,164217.00,-55378.00,125301.00,722774.00
2004:Q1,3486956.00,1012953.00,843352.00,264196.00,9676.00,814580.00,98166.00,443926.00,107.00,4043178.00,1827830.00,1391719.00,365291.00,413616.00,44722.00,-556222.00,313158.00,-5142.00,-12875.00,-225047.00,-46614.00,475266.00,11202.00,-533082.00,102103.00,-2560.00,-57947.00,36474.00,8248.00,228.00,54702.00,-5468.00,38818.00,15480.00,800.00,5072.00,22453.00,14736.00,2625.00,5092.00,552.00,1784.00,39549.00,-6412.00,5032.00,635185.00,0.00,0.00,784.00,404801.00,254860.00,148877.00,276.00,0.00,276.00,49311.00,-48.00,180061.00,-178434.00,63009.00,596091.00
2004:Q2,3557215.00,1027905.00,855479.00,283955.00,9112.00,828268.00,100325.00,453108.00,-937.00,4081978.00,1855996.00,1411447.00,360510.00,410370.00,43655.00,-524763.00,318721.00,-871.00,-13386.00,-191785.00,-364755.00,487555.00,10711.00,-863021.00,303000.00,-4790.00,10109.00,-2603.00,17580.00,16124.00,149614.00,14448.00,50518.00,63012.00,1484.00,20152.00,14093.00,18840.00,2889.00,-7636.00,11512.00,5392.00,6901.00,63617.00,15452.00,1166021.00,0.00,0.00,1156.00,903459.00,680899.00,226203.00,236.00,0.00,236.00,32522.00,1888.00,226760.00,172970.00,252246.00,1115267.00
2004:Q3,3643877.00,1067541.00,868563.00,306478.00,8400.00,843140.00,102792.00,449669.00,-2706.00,4126137.00,1887353.00,1419418.00,355594.00,418652.00,45120.00,-482260.00,325422.00,198.00,4383.00,-161419.00,-123642.00,494413.00,10722.00,-628777.00,108789.00,-1958.00,-67069.00,3804.00,10020.00,1988.00,60655.00,-3776.00,34207.00,22096.00,944.00,7184.00,9252.00,10032.00,4088.00,-4868.00,1804.00,2340.00,3949.00,75696.00,8308.00,737566.00,0.00,0.00,696.00,566254.00,368731.00,197675.00,220.00,0.00,220.00,43173.00,216.00,127007.00,-37777.00,74362.00,703139.00
2004:Q4,3721831.00,1094049.00,888367.00,313332.00,12744.00,848268.00,107364.00,461359.00,-3652.00,4188921.00,1904589.00,1438257.00,370420.00,423606.00,52049.00,-467090.00,332301.00,291.00,-12655.00,-122425.00,-47598.00,496608.00,9417.00,-553623.00,175202.00,-3150.00,-22902.00,-6583.00,14244.00,8468.00,107094.00,4036.00,45978.00,42232.00,1264.00,13584.00,21141.00,20672.00,5229.00,-4760.00,6288.00,3900.00,25546.00,11613.00,9544.00,728826.00,0.00,0.00,120.00,456567.00,309321.00,146933.00,540.00,0.00,540.00,56506.00,2288.00,212805.00,-74827.00,128685.00,682308.00
2005:Q1,3915676.00,1172493.00,908411.00,389114.00,11352.00,864372.00,109751.00,465115.00,-4932.00,4295178.00,1944049.00,1476839.00,387070.00,430677.00,56543.00,-379502.00,337089.00,-1940.00,-5468.00,-35005.00,-21786.00,498174.00,9265.00,-529225.00,263978.00,-21594.00,111847.00,-6403.00,10504.00,2088.00,121138.00,-3964.00,93394.00,23180.00,992.00,7536.00,-16276.00,10820.00,3824.00,-30920.00,1892.00,2456.00,15169.00,40733.00,2424.00,793203.00,0.00,0.00,796.00,617552.00,408841.00,209451.00,316.00,0.00,316.00,56792.00,4.00,117742.00,-13219.00,170268.00,699493.00
2005:Q2,3965998.00,1197721.00,929462.00,379674.00,10384.00,871760.00,113679.00,469047.00,-5729.00,4346698.00,1960108.00,1497753.00,375288.00,452849.00,60700.00,-380700.00,343326.00,1507.00,-13110.00,-25771.00,-3218.00,509585.00,8860.00,-521663.00,240025.00,2900.00,-18166.00,10972.00,9816.00,464.00,133412.00,-6184.00,113700.00,18800.00,948.00,6148.00,10115.00,8744.00,4159.00,-2788.00,784.00,2144.00,24831.00,56628.00,6124.00,761687.00,0.00,0.00,1080.00,607176.00,429369.00,179191.00,456.00,0.00,456.00,42876.00,1672.00,108427.00,-22554.00,125868.00,647531.00
2005:Q3,4034881.00,1226605.00,944650.00,386869.00,13596.00,883876.00,117818.00,468808.00,-7341.00,4412620.00,2002172.00,1511597.00,381037.00,455706.00,62108.00,-377739.00,350133.00,-2553.00,48530.00,-73583.00,292970.00,519379.00,5071.00,-231480.00,386400.00,-19212.00,-33945.00,10529.00,21172.00,16900.00,267018.00,13200.00,158178.00,71052.00,1820.00,22768.00,35340.00,32044.00,6412.00,-3116.00,12200.00,6236.00,25226.00,27469.00,17468.00,617880.00,0.00,0.00,916.00,387900.00,220956.00,167321.00,964.00,0.00,964.00,72189.00,280.00,155630.00,-366553.00,227258.00,458738.00
2005:Q4,4132658.00,1256089.00,955598.00,427949.00,13188.00,892016.00,122117.00,473292.00,-7591.00,4480062.00,2013863.00,1522829.00,393428.00,485654.00,64288.00,-347404.00,356085.00,-218.00,9964.00,-1065.00,93776.00,527428.00,8856.00,-442508.00,285441.00,-19760.00,52207.00,-5166.00,14732.00,6300.00,123044.00,76.00,70076.00,38968.00,1344.00,12580.00,20489.00,19988.00,597.00,-96.00,4880.00,3784.00,41295.00,36264.00,7372.00,727948.00,0.00,0.00,324.00,439804.00,330007.00,109001.00,768.00,0.00,768.00,90482.00,2588.00,193982.00,-94842.00,214596.00,657104.00
2006:Q1,4265255.00,1320665.00,975670.00,443490.00,11496.00,919992.00,128400.00,471465.00,-5923.00,4534270.00,2057934.00,1579455.00,368917.00,472244.00,55720.00,-269015.00,360861.00,-3137.00,-14920.00,109903.00,46267.00,534251.00,8853.00,-496837.00,-3488.00,-2294.00,-33803.00,7419.00,7924.00,-3604.00,-5396.00,-11632.00,-4728.00,7552.00,820.00,2592.00,7768.00,5644.00,5016.00,-2892.00,-1996.00,1328.00,-10320.00,23669.00,5816.00,493349.00,0.00,0.00,576.00,429464.00,425250.00,5226.00,296.00,0.00,296.00,27783.00,304.00,34926.00,63636.00,944.00,497781.00
2006:Q2,4333087.00,1349169.00,988267.00,456449.00,11860.00,923356.00,134472.00,477621.00,-8107.00,4598708.00,2076942.00,1596366.00,379066.00,494790.00,51544.00,-265621.00,367988.00,-581.00,-12896.00,115844.00,317991.00,553727.00,8456.00,-244192.00,315075.00,1928.00,77314.00,31375.00,14812.00,5544.00,99079.00,-1248.00,49131.00,37660.00,1364.00,12172.00,31396.00,22400.00,7712.00,1284.00,4384.00,3724.00,14059.00,24820.00,6640.00,559267.00,0.00,0.00,756.00,460600.00,314866.00,145506.00,912.00,0.00,912.00,28658.00,2220.00,66121.00,-202147.00,265032.00,509224.00
2006:Q3,4384512.00,1358921.00,996868.00,477271.00,12708.00,926472.00,137952.00,484715.00,-10395.00,4668209.00,2099605.00,1620887.00,386415.00,511373.00,49929.00,-283697.00,373780.00,-2165.00,-15257.00,107505.00,372822.00,555759.00,8682.00,-191619.00,315727.00,-4446.00,5686.00,34709.00,21972.00,14256.00,180318.00,8220.00,81058.00,67436.00,1936.00,21668.00,26787.00,30680.00,-2897.00,-996.00,10492.00,6140.00,-3580.00,7369.00,16024.00,507346.00,0.00,0.00,1000.00,165827.00,16946.00,149897.00,580.00,0.00,580.00,41340.00,548.00,298051.00,-265316.00,234089.00,425709.00
2006:Q4,4411675.00,1399481.00,1006975.00,439799.00,22380.00,938880.00,143682.00,473303.00,-12825.00,4659092.00,2124904.00,1625455.00,368686.00,491372.00,48675.00,-247417.00,381410.00,-1220.00,-15140.00,150353.00,33216.00,565653.00,-39681.00,-492756.00,145383.00,-6072.00,-38085.00,-3368.00,17352.00,7172.00,170603.00,-324.00,109255.00,45420.00,1584.00,14668.00,22565.00,21188.00,-3411.00,4788.00,5584.00,4432.00,-11078.00,-33487.00,9764.00,638138.00,0.00,0.00,-4.00,284994.00,120834.00,163664.00,592.00,0.00,592.00,64075.00,2936.00,285546.00,117137.00,35535.00,528291.00
2007:Q1,4544630.00,1462615.00,1022002.00,452040.00,13648.00,962316.00,149094.00,498597.00,-15682.00,4824479.00,2160068.00,1693381.00,407470.00,514032.00,49528.00,-279849.00,389933.00,-1103.00,-2462.00,113649.00,-21352.00,575574.00,10665.00,-607591.00,298640.00,-230.00,-40427.00,13199.00,21756.00,12308.00,226784.00,5124.00,136036.00,63312.00,1940.00,20372.00,37468.00,29052.00,6784.00,1632.00,9192.00,5896.00,3521.00,-4198.00,13372.00,906231.00,0.00,0.00,408.00,628289.00,417386.00,212219.00,848.00,0.00,848.00,55192.00,1444.00,220051.00,135001.00,161756.00,769347.00
2007:Q2,4577978.00,1488003.00,1031974.00,443415.00,15124.00,962752.00,151058.00,501401.00,-15749.00,4885298.00,2191751.00,1692058.00,390475.00,552834.00,58180.00,-307320.00,396215.00,-950.00,-4285.00,94130.00,246413.00,590708.00,8526.00,-352821.00,232731.00,-574.00,-23463.00,37329.00,16816.00,5120.00,156995.00,-3372.00,105167.00,40512.00,1564.00,13124.00,33155.00,20312.00,12383.00,460.00,4204.00,4112.00,11504.00,-22692.00,10224.00,585552.00,0.00,0.00,-1324.00,281818.00,90621.00,191293.00,704.00,0.00,704.00,57812.00,2268.00,244274.00,-152283.00,126860.00,479681.00
2007:Q3,4565528.00,1500115.00,1038755.00,405383.00,14388.00,964572.00,153399.00,504503.00,-15587.00,4927307.00,2227091.00,1714090.00,397183.00,533005.00,55938.00,-361779.00,402503.00,-2123.00,-3621.00,46468.00,331605.00,597231.00,13264.00,-278890.00,389893.00,-182.00,193354.00,41235.00,17688.00,5364.00,111436.00,-3588.00,57028.00,42564.00,1644.00,13788.00,17185.00,18076.00,3245.00,-4136.00,4404.00,4320.00,10940.00,-25614.00,9764.00,668784.00,0.00,0.00,-1404.00,418786.00,284417.00,135181.00,612.00,0.00,612.00,68497.00,-64.00,182356.00,-285137.00,332254.00,611144.00
2007:Q4,4582861.00,1522043.00,1045518.00,382031.00,17956.00,974868.00,151841.00,507354.00,-18750.00,4987429.00,2259974.00,1743661.00,409947.00,519155.00,54692.00,-404568.00,408854.00,-341.00,-15139.00,19766.00,-57527.00,605312.00,8734.00,-671573.00,40077.00,-504.00,-29777.00,45641.00,15508.00,2212.00,49557.00,-7304.00,12249.00,32536.00,1476.00,10600.00,14916.00,16492.00,5556.00,-7132.00,2212.00,3536.00,9934.00,-76967.00,3808.00,711650.00,0.00,0.00,-404.00,416263.00,290624.00,124895.00,500.00,0.00,500.00,82751.00,2612.00,209928.00,77293.00,27328.00,698901.00
2008:Q1,4550694.00,1535785.00,1038108.00,327127.00,16468.00,991372.00,147911.00,514140.00,-20217.00,5076984.00,2312458.00,1782554.00,414389.00,515718.00,51865.00,-526290.00,416044.00,-3884.00,-13779.00,-92583.00,-294243.00,611363.00,3257.00,-908863.00,-29149.00,378.00,9840.00,6151.00,10912.00,-3240.00,-13254.00,-13148.00,-19506.00,13700.00,1104.00,4596.00,21704.00,9828.00,13128.00,-1252.00,-1612.00,2004.00,-13501.00,-52698.00,4168.00,879714.00,0.00,0.00,-908.00,695028.00,621071.00,72681.00,440.00,0.00,440.00,95892.00,-348.00,89610.00,201660.00,-10083.00,898780.00
2008:Q2,4561235.00,1544989.00,1047941.00,315430.00,16284.00,991960.00,144489.00,521346.00,-21204.00,5462610.00,2350620.00,2131202.00,408990.00,520152.00,51646.00,-901375.00,422684.00,-1156.00,-16926.00,-460609.00,-165948.00,632755.00,-8074.00,-790629.00,-201457.00,4492.00,-42873.00,18122.00,1924.00,-13224.00,-109909.00,-23436.00,-58229.00,-21860.00,368.00,-6752.00,38537.00,6384.00,28441.00,3712.00,-8652.00,-932.00,-6594.00,-72308.00,-10040.00,589173.00,0.00,0.00,-468.00,412604.00,381359.00,30993.00,816.00,0.00,816.00,109453.00,1952.00,64816.00,-294661.00,-144044.00,646586.00
2008:Q3,4490478.00,1505833.00,1049247.00,284972.00,17308.00,995472.00,137672.00,521432.00,-21458.00,5337340.00,2410125.00,1920335.00,412674.00,542150.00,52056.00,-846862.00,430097.00,-2404.00,-1707.00,-412654.00,-700008.00,645756.00,3973.00,-1349737.00,959134.00,-286.00,1265223.00,6425.00,-5532.00,-20928.00,-135899.00,-31016.00,-51835.00,-36988.00,-248.00,-15812.00,12034.00,-4444.00,14930.00,1548.00,-14104.00,-3304.00,-10014.00,-36552.00,-97928.00,2308871.00,0.00,0.00,-1188.00,2020958.00,1989198.00,33451.00,1100.00,0.00,1100.00,49714.00,-464.00,238751.00,287354.00,1009869.00,2359606.00
2008:Q4,4351803.00,1444617.00,1032371.00,196807.00,25136.00,993444.00,128233.00,553143.00,-21948.00,5273458.00,2401056.00,1907626.00,428149.00,481964.00,54663.00,-921655.00,437180.00,-1192.00,-20747.00,-462536.00,-952867.00,648629.00,-25508.00,-1575988.00,1157842.00,12278.00,53900.00,36126.00,1924.00,-12452.00,95882.00,-22148.00,-60122.00,184084.00,360.00,-6292.00,65253.00,23484.00,21477.00,20292.00,1017220.00,-852.00,-14715.00,-66387.00,-30336.00,2733830.00,0.00,0.00,-764.00,2218007.00,2217552.00,-537.00,984.00,0.00,984.00,-10363.00,2772.00,523195.00,490331.00,1216980.00,2792968.00
2009:Q1,4094652.00,1202828.00,1014113.00,191500.00,15868.00,966192.00,134488.00,591493.00,-21830.00,5401887.00,2392633.00,2017292.00,460558.00,476157.00,55247.00,-1307235.00,441200.00,31.00,-9203.00,-856863.00,-1258362.00,642749.00,-14754.00,-1886357.00,145155.00,3490.00,-338347.00,47059.00,-2124.00,-15880.00,78260.00,-25004.00,-60788.00,174800.00,12.00,-10760.00,85810.00,-6436.00,33426.00,58820.00,353040.00,-2064.00,-32266.00,-34898.00,3076.00,2031512.00,0.00,0.00,-4.00,1743051.00,1663263.00,82980.00,600.00,0.00,600.00,-56975.00,-232.00,345073.00,401498.00,205343.00,2091700.00
2009:Q2,4137553.00,1132548.00,1019364.00,217361.00,15664.00,971244.00,139010.00,662777.00,-20415.00,5738953.00,2434599.00,2156115.00,532352.00,560470.00,55417.00,-1601400.00,442120.00,-2604.00,-7156.00,-1149520.00,-1388201.00,651900.00,7622.00,-2047723.00,572739.00,14266.00,210549.00,2455.00,13832.00,96.00,197287.00,-9648.00,-4293.00,200060.00,1344.00,9824.00,199665.00,35960.00,67477.00,96228.00,-127144.00,2964.00,5665.00,68524.00,-15420.00,2620461.00,0.00,0.00,-4.00,2049389.00,1900054.00,150431.00,776.00,0.00,776.00,-31110.00,2060.00,599350.00,238681.00,576256.00,2623978.00
2009:Q3,4151336.00,1133756.00,1030133.00,262457.00,13336.00,968392.00,133648.00,629145.00,-19531.00,5777859.00,2461099.00,2155245.00,524377.00,570084.00,67054.00,-1626523.00,442535.00,-2948.00,-885.00,-1180155.00,-999760.00,651397.00,10433.00,-1661590.00,382160.00,195310.00,-229825.00,11508.00,20172.00,5656.00,163241.00,-4860.00,10593.00,139484.00,1880.00,16144.00,232221.00,55380.00,81897.00,94944.00,58416.00,4880.00,-90914.00,49311.00,-37816.00,2043750.00,190392.00,12000.00,-1000.00,1550563.00,1426878.00,119973.00,724.00,0.00,724.00,3322.00,140.00,287609.00,-180396.00,370843.00,2032433.00
2009:Q4,4246838.00,1139920.00,1040975.00,312635.00,14440.00,971632.00,138201.00,649778.00,-20743.00,5794718.00,2479916.00,2170772.00,525573.00,562783.00,55674.00,-1547880.00,445060.00,548.00,3841.00,-1107209.00,-704513.00,642072.00,10401.00,-1356986.00,19726.00,-5380.00,-262200.00,-17961.00,12340.00,-2240.00,4048.00,-112484.00,-1340.00,110540.00,1228.00,6104.00,229356.00,7352.00,207188.00,14816.00,-287968.00,2408.00,14700.00,37431.00,295192.00,1376712.00,0.00,0.00,-400.00,1194734.00,1032521.00,161041.00,1180.00,0.00,1180.00,15515.00,2424.00,163259.00,-402697.00,19886.00,1376872.00
2010:Q1,4323427.00,1193374.00,1042207.00,321260.00,14124.00,976912.00,132213.00,664516.00,-21179.00,5935659.00,2500301.00,2276799.00,549786.00,553907.00,54866.00,-1612232.00,450166.00,-4390.00,5471.00,-1163147.00,-1202011.00,635405.00,10306.00,-1847722.00,201236.00,2722.00,156312.00,16612.00,9012.00,-5156.00,43374.00,85004.00,-11494.00,-33480.00,948.00,2396.00,57091.00,2004.00,40771.00,14316.00,-8412.00,1404.00,9926.00,11388.00,-93036.00,2048958.00,0.00,0.00,0.00,1820536.00,1727307.00,92885.00,560.00,0.00,560.00,42315.00,-380.00,185927.00,38863.00,212170.00,2059892.00
2010:Q2,4382005.00,1215710.00,1054206.00,327987.00,15332.00,988960.00,136060.00,666337.00,-22587.00,5983321.00,2526141.00,2283243.00,540619.00,577833.00,55485.00,-1601316.00,456002.00,-1967.00,11775.00,-1155122.00,-1284453.00,655321.00,8937.00,-1948711.00,261066.00,496.00,205670.00,-22887.00,7008.00,-7120.00,-72027.00,-16856.00,-11035.00,-45140.00,780.00,224.00,124847.00,9532.00,116403.00,-1088.00,70376.00,776.00,1988.00,20160.00,-68220.00,2209777.00,0.00,0.00,-4.00,1914664.00,1911464.00,2124.00,380.00,0.00,380.00,32685.00,708.00,261344.00,129331.00,271722.00,2220433.00
2010:Q3,4502278.00,1257226.00,1063073.00,363375.00,14456.00,993320.00,140029.00,694265.00,-23466.00,6043072.00,2534178.00,2309553.00,570109.00,573036.00,56196.00,-1540794.00,460530.00,-4342.00,9115.00,-1085037.00,-964377.00,660509.00,9213.00,-1634099.00,438348.00,4120.00,76868.00,-9809.00,22012.00,5596.00,53461.00,-6260.00,33541.00,7184.00,2060.00,16936.00,195846.00,3184.00,188810.00,3852.00,24444.00,5268.00,13036.00,13835.00,33672.00,2072447.00,0.00,0.00,-1100.00,1594987.00,1544591.00,49911.00,508.00,0.00,508.00,38315.00,660.00,439077.00,-120660.00,404299.00,2038398.00
2010:Q4,4559525.00,1290694.00,1068954.00,372649.00,18924.00,996940.00,140413.00,695264.00,-24313.00,6069231.00,2528218.00,2323433.00,574640.00,586043.00,56897.00,-1509706.00,465535.00,-2214.00,6110.00,-1048067.00,-708113.00,656030.00,9918.00,-1374061.00,529625.00,-1022.00,179450.00,-7604.00,19420.00,2804.00,9289.00,-9088.00,22637.00,-19892.00,1844.00,13788.00,196468.00,20460.00,178556.00,-2548.00,10060.00,4432.00,24470.00,66921.00,24936.00,1903686.00,0.00,0.00,0.00,1547505.00,1397642.00,149103.00,2020.00,0.00,2020.00,61400.00,2460.00,290300.00,-339954.00,504968.00,1879029.00
2011:Q1,4602153.00,1425428.00,1087640.00,370469.00,15492.00,918050.00,138128.00,671407.00,-24461.00,6053673.00,2516172.00,2331609.00,549843.00,597497.00,58552.00,-1451520.00,471581.00,-3866.00,4725.00,-980798.00,-1052611.00,637677.00,9497.00,-1699785.00,-559693.00,16260.00,-722048.00,-6630.00,4152.00,-9764.00,-119063.00,-19248.00,-42727.00,-54272.00,540.00,-3356.00,183530.00,2536.00,172638.00,8356.00,55052.00,-104.00,-153.00,44410.00,-5336.00,1140092.00,0.00,0.00,0.00,758724.00,843914.00,-86382.00,424.00,0.00,424.00,65871.00,280.00,314793.00,71813.00,-517391.00,1182394.00
2011:Q2,4629285.00,1443100.00,1104201.00,354497.00,15240.00,920710.00,135972.00,679659.00,-24094.00,6142914.00,2544744.00,2327786.00,565279.00,645186.00,59919.00,-1513629.00,477400.00,-2312.00,9710.00,-1043627.00,-1047522.00,639099.00,8655.00,-1695276.00,-7145.00,24800.00,-46808.00,15917.00,6580.00,-7824.00,-217914.00,-17724.00,-58126.00,-142076.00,748.00,-736.00,117449.00,10024.00,118101.00,-10676.00,44732.00,612.00,17188.00,34523.00,3600.00,1688131.00,0.00,0.00,0.00,466328.00,578403.00,-112231.00,752.00,0.00,752.00,35139.00,1728.00,1184184.00,3894.00,50229.00,1745504.00
2011:Q3,4581140.00,1470660.00,1104021.00,320624.00,17964.00,928489.00,135128.00,628895.00,-24641.00,6039228.00,2539388.00,2319795.00,507182.00,611868.00,60995.00,-1458088.00,482743.00,-2177.00,11634.00,-984802.00,-1103607.00,637455.00,7418.00,-1748480.00,-103291.00,15982.00,-146618.00,12375.00,424.00,332.00,-160941.00,256.00,-30481.00,-130940.00,36.00,188.00,126607.00,3048.00,116303.00,7256.00,1208.00,124.00,11400.00,34060.00,1756.00,1645188.00,0.00,0.00,0.00,1984333.00,1984211.00,-1814.00,1052.00,0.00,1052.00,41532.00,1156.00,-382885.00,118804.00,-73863.00,1674617.00
2011:Q4,4605842.00,1473476.00,1114641.00,352732.00,18228.00,921584.00,133244.00,616788.00,-24851.00,6022863.00,2523141.00,2330001.00,497980.00,610947.00,60794.00,-1417021.00,486591.00,-1245.00,4427.00,-933612.00,-954576.00,637296.00,7800.00,-1599672.00,-26960.00,7862.00,-47826.00,40447.00,-1768.00,-920.00,-218207.00,-11376.00,-3947.00,-198176.00,-344.00,-4364.00,132034.00,1044.00,116858.00,14132.00,47016.00,-1176.00,13013.00,-775.00,3340.00,1572712.00,0.00,0.00,0.00,1156615.00,1143795.00,11675.00,1248.00,0.00,1248.00,46090.00,1888.00,366871.00,20964.00,-24261.00,1575410.00
2012:Q1,4697794.00,1472405.00,1129119.00,411950.00,16633.00,946055.00,130606.00,612292.00,-21266.00,6029571.00,2548001.00,2315376.00,496620.00,611158.00,58416.00,-1331777.00,491029.00,-4005.00,333.00,-837076.00,-1103568.00,623585.00,7546.00,-1734699.00,-7633.00,4640.00,-23782.00,20060.00,-1352.00,-608.00,-148591.00,-10896.00,23069.00,-156568.00,-308.00,-3888.00,128068.00,4104.00,111900.00,12064.00,-21776.00,-1040.00,4396.00,42315.00,-9964.00,1727066.00,0.00,0.00,0.00,1368594.00,1387580.00,-15646.00,524.00,0.00,524.00,53437.00,424.00,304086.00,266492.00,-31226.00,1703473.00
2012:Q2,4723321.00,1492750.00,1129341.00,417832.00,17362.00,949451.00,127817.00,608166.00,-19398.00,6055759.00,2536795.00,2339166.00,494318.00,627426.00,58054.00,-1332438.00,495274.00,-2065.00,1281.00,-836380.00,-906967.00,622847.00,7765.00,-1537579.00,337045.00,13000.00,40582.00,21819.00,5248.00,4612.00,34744.00,-7096.00,60964.00,-22564.00,260.00,3180.00,173079.00,8752.00,155875.00,8452.00,-16356.00,884.00,11479.00,35974.00,11980.00,1874624.00,0.00,0.00,0.00,1471039.00,1424661.00,46238.00,1056.00,0.00,1056.00,40225.00,1440.00,360864.00,70586.00,275025.00,1812603.00
2012:Q3,4743879.00,1511701.00,1126848.00,419239.00,17484.00,952647.00,126859.00,607326.00,-18225.00,6045730.00,2546678.00,2345112.00,499537.00,598120.00,56283.00,-1301851.00,498599.00,-2613.00,924.00,-801563.00,-459722.00,612911.00,7782.00,-1080415.00,408847.00,3094.00,124545.00,34871.00,10028.00,8404.00,66464.00,-4712.00,65188.00,-2508.00,664.00,7832.00,129541.00,15144.00,122341.00,-7944.00,-5504.00,2256.00,15799.00,16658.00,2692.00,1489263.00,0.00,0.00,0.00,1077160.00,1073688.00,3768.00,-428.00,0.00,-428.00,59214.00,-220.00,353537.00,-341841.00,344087.00,1424502.00
2012:Q4,4859921.00,1568743.00,1142909.00,413395.00,21120.00,976588.00,126793.00,628634.00,-18261.00,6137181.00,2545124.00,2366540.00,506716.00,659414.00,59387.00,-1277260.00,500023.00,-1141.00,21808.00,-797904.00,-659685.00,598403.00,5517.00,-1263605.00,24741.00,-3712.00,-149743.00,11366.00,5328.00,4696.00,6878.00,-7440.00,28694.00,-17748.00,260.00,3112.00,118792.00,1804.00,119836.00,-2848.00,-3284.00,884.00,263.00,31241.00,2032.00,1288346.00,0.00,0.00,0.00,782787.00,837939.00,-57092.00,496.00,0.00,496.00,53056.00,-496.00,452503.00,-138218.00,-4450.00,1259155.00
2013:Q1,5096242.00,1644904.00,1166762.00,420076.00,18430.00,1093952.00,147592.00,623569.00,-19043.00,6072214.00,2529284.00,2383557.00,490937.00,609137.00,59299.00,-975972.00,501661.00,-3195.00,-7780.00,-463336.00,-582555.00,591426.00,7144.00,-1181125.00,318886.00,3334.00,112812.00,9579.00,5196.00,4580.00,-101.00,-7380.00,21831.00,-17736.00,248.00,2936.00,150495.00,12812.00,128067.00,9616.00,-3500.00,856.00,650.00,31437.00,3548.00,1500011.00,0.00,0.00,0.00,1250595.00,1253644.00,-2037.00,1300.00,0.00,1300.00,54519.00,164.00,193433.00,119218.00,295755.00,1476880.00
2013:Q2,5395159.00,1681274.00,1169765.00,427182.00,18376.00,1108506.00,373569.00,637308.00,-20821.00,6104887.00,2523182.00,2396138.00,507182.00,618589.00,59796.00,-709728.00,504892.00,-1708.00,-11951.00,-191177.00,-167099.00,590252.00,6160.00,-763511.00,111234.00,-992.00,69510.00,33317.00,-5864.00,-4192.00,-96455.00,-13048.00,-23023.00,-51148.00,-680.00,-8556.00,107735.00,-9336.00,108343.00,8728.00,-7292.00,-2328.00,19717.00,11714.00,-13636.00,874745.00,0.00,0.00,0.00,190798.00,247475.00,-58022.00,-176.00,0.00,-176.00,59838.00,732.00,623553.00,-24078.00,134433.00,897944.00
