1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2004:Q3,868756.00,274155.00,194011.00,75709.00,2069.00,190233.00,25698.00,106840.00,40.00,1017837.00,475032.00,343611.00,83321.00,104663.00,11210.00,-149081.00,81356.00,61.00,1096.00,-68882.00,-12960.00,133347.00,2681.00,-148987.00,20257.00,-490.00,-15992.00,2985.00,2505.00,497.00,8964.00,-944.00,2352.00,5524.00,236.00,1796.00,3703.00,2508.00,2412.00,-1217.00,451.00,585.00,1093.00,13878.00,2077.00,169244.00,0.00,0.00,174.00,132916.00,98458.00,34496.00,55.00,0.00,55.00,11037.00,54.00,25008.00,-55922.00,17850.00,166837.00
2004:Q4,951034.00,269455.00,256016.00,85156.00,3277.00,195130.00,26841.00,116886.00,-1727.00,1041566.00,476863.00,351498.00,94153.00,105901.00,13151.00,-90531.00,83075.00,-231.00,-3164.00,-4062.00,-47270.00,124162.00,2354.00,-173786.00,52502.00,-788.00,-5948.00,1868.00,3561.00,2117.00,26675.00,1009.00,11396.00,10558.00,316.00,3396.00,2912.00,5168.00,-1066.00,-1190.00,1572.00,975.00,4409.00,12762.00,2386.00,226289.00,0.00,0.00,30.00,178581.00,133541.00,44962.00,135.00,0.00,135.00,5412.00,572.00,41559.00,43209.00,40971.00,214758.00
2005:Q1,939684.00,241247.00,227682.00,88388.00,2809.00,237108.00,27438.00,116493.00,-1482.00,1097706.00,484754.00,394407.00,96493.00,107669.00,14383.00,-158023.00,84272.00,-275.00,-1367.00,-72109.00,-78336.00,111527.00,2316.00,-192179.00,84281.00,-5399.00,8780.00,-3572.00,2626.00,522.00,31152.00,-991.00,24216.00,5795.00,248.00,1884.00,-1674.00,2705.00,3351.00,-7730.00,473.00,614.00,4516.00,45637.00,606.00,276460.00,0.00,0.00,199.00,208264.00,153297.00,55152.00,79.00,0.00,79.00,18386.00,1.00,49531.00,6227.00,59986.00,252165.00
2005:Q2,1084828.00,376940.00,220933.00,97537.00,2564.00,239096.00,28420.00,121109.00,-1772.00,1087559.00,488031.00,373706.00,97552.00,113212.00,15058.00,-2732.00,85832.00,487.00,-3278.00,85891.00,107211.00,129480.00,2215.00,-24484.00,37467.00,725.00,13809.00,-3484.00,2454.00,116.00,37908.00,-1546.00,32980.00,4700.00,237.00,1537.00,1000.00,2186.00,-489.00,-697.00,196.00,536.00,9129.00,-26453.00,1531.00,61951.00,0.00,0.00,270.00,14111.00,-33702.00,48159.00,114.00,0.00,114.00,17910.00,418.00,29128.00,-21320.00,4373.00,28857.00
2005:Q3,962613.00,302807.00,210130.00,104478.00,3355.00,202489.00,29455.00,111329.00,-1431.00,1089135.00,504540.00,365632.00,89712.00,113927.00,15324.00,-126523.00,87533.00,-746.00,12133.00,-50376.00,76255.00,142558.00,1268.00,-67571.00,96416.00,-4803.00,-6568.00,4265.00,5293.00,4225.00,59742.00,3300.00,32532.00,17763.00,455.00,5692.00,10011.00,8011.00,2779.00,-779.00,3050.00,1559.00,7438.00,7837.00,4367.00,163987.00,0.00,0.00,229.00,112872.00,86898.00,26068.00,241.00,0.00,241.00,17969.00,70.00,32606.00,-126631.00,63643.00,131214.00
2005:Q4,1025180.00,292233.00,275785.00,105498.00,3402.00,199313.00,30529.00,120134.00,-1715.00,1109238.00,502723.00,368508.00,100449.00,121414.00,16144.00,-84059.00,89021.00,-267.00,2491.00,2738.00,-14694.00,130077.00,2214.00,-146985.00,75797.00,-4940.00,11965.00,5274.00,3683.00,1575.00,32351.00,19.00,19109.00,9742.00,336.00,3145.00,3080.00,4997.00,-1893.00,-24.00,1220.00,946.00,5547.00,13253.00,1843.00,222782.00,0.00,0.00,81.00,177861.00,140800.00,36862.00,192.00,0.00,192.00,11320.00,647.00,32681.00,17432.00,56496.00,203481.00
2006:Q1,1025238.00,265783.00,243863.00,109742.00,2841.00,254548.00,32100.00,118215.00,-1853.00,1162028.00,515371.00,422107.00,92576.00,118061.00,13913.00,-136790.00,90215.00,-569.00,-3730.00,-42276.00,-38132.00,121871.00,2213.00,-162216.00,29086.00,-574.00,-28139.00,992.00,1981.00,-901.00,2674.00,-2908.00,2841.00,1888.00,205.00,648.00,3723.00,1411.00,3035.00,-723.00,-499.00,332.00,-368.00,48410.00,1454.00,191302.00,0.00,0.00,144.00,147792.00,142234.00,5811.00,74.00,0.00,74.00,11860.00,76.00,31356.00,-4144.00,26171.00,188387.00
2006:Q2,1217318.00,456042.00,234945.00,116811.00,2925.00,251995.00,33618.00,123170.00,-2188.00,1150108.00,518675.00,396852.00,98054.00,123698.00,12829.00,67210.00,91997.00,-125.00,-3224.00,162555.00,187683.00,140646.00,2114.00,44923.00,51035.00,482.00,38501.00,-975.00,3703.00,1386.00,28401.00,-312.00,15914.00,9415.00,341.00,3043.00,5432.00,5600.00,-489.00,321.00,1096.00,931.00,6037.00,-35619.00,1660.00,6112.00,0.00,0.00,189.00,-32104.00,-70283.00,38122.00,228.00,0.00,228.00,15956.00,555.00,21288.00,-25128.00,34893.00,-10030.00
2006:Q3,1025548.00,324608.00,219090.00,121897.00,3124.00,209575.00,34488.00,115254.00,-2488.00,1148293.00,526320.00,391545.00,90395.00,127843.00,12190.00,-122746.00,93445.00,-548.00,-3814.00,-24938.00,66735.00,149859.00,2171.00,-85294.00,72344.00,-1112.00,3628.00,10231.00,5493.00,3564.00,35604.00,2055.00,10789.00,16859.00,484.00,5417.00,8274.00,7670.00,853.00,-249.00,2623.00,1535.00,640.00,-2142.00,4006.00,157639.00,0.00,0.00,250.00,77226.00,58552.00,18928.00,145.00,0.00,145.00,9297.00,137.00,70584.00,-91674.00,61410.00,146705.00
2006:Q4,1080528.00,310626.00,294047.00,105803.00,5721.00,211057.00,35921.00,120137.00,-2783.00,1154640.00,529481.00,395035.00,94747.00,122843.00,12534.00,-74112.00,95353.00,-534.00,-3785.00,25560.00,-23713.00,139971.00,-9920.00,-153764.00,40709.00,-1518.00,-11212.00,7286.00,4338.00,1793.00,44472.00,-81.00,29135.00,11355.00,396.00,3667.00,4700.00,5297.00,-1794.00,1197.00,1396.00,1108.00,-9039.00,-5056.00,2441.00,194473.00,0.00,0.00,-1.00,142307.00,88971.00,53212.00,148.00,0.00,148.00,3351.00,734.00,47934.00,49273.00,11426.00,165190.00
2007:Q1,1083360.00,296225.00,253884.00,106412.00,3345.00,264819.00,37274.00,124939.00,-3538.00,1237639.00,538780.00,456260.00,101892.00,128508.00,12199.00,-154279.00,97483.00,-63.00,-616.00,-56118.00,-60774.00,129705.00,2666.00,-193145.00,99130.00,-58.00,-29520.00,3108.00,5439.00,3077.00,60516.00,1281.00,37829.00,15828.00,485.00,5093.00,11183.00,7263.00,3512.00,408.00,2298.00,1474.00,3304.00,34965.00,3343.00,292276.00,0.00,0.00,102.00,194577.00,137230.00,57676.00,212.00,0.00,212.00,18584.00,361.00,78440.00,4656.00,61089.00,254235.00
2007:Q2,1298321.00,501187.00,245736.00,121053.00,3688.00,263794.00,37765.00,129072.00,-3974.00,1220867.00,546922.00,420011.00,101284.00,138208.00,14442.00,77454.00,99054.00,-212.00,-1071.00,177791.00,170416.00,149889.00,2132.00,18395.00,35901.00,-144.00,13985.00,-372.00,4204.00,1280.00,42367.00,-843.00,29410.00,10128.00,391.00,3281.00,4870.00,5078.00,-323.00,115.00,1051.00,1028.00,5058.00,-39982.00,2556.00,17506.00,0.00,0.00,-331.00,-72865.00,-120817.00,47976.00,176.00,0.00,176.00,23315.00,567.00,66644.00,7375.00,6315.00,-12080.00
2007:Q3,1064628.00,357111.00,223502.00,107542.00,3543.00,218512.00,38350.00,120148.00,-4080.00,1212762.00,559144.00,413278.00,92740.00,133251.00,14349.00,-148134.00,100626.00,-533.00,-905.00,-46070.00,65296.00,162190.00,3316.00,-100210.00,94696.00,-46.00,49806.00,12378.00,4422.00,1341.00,18712.00,-897.00,5110.00,10641.00,411.00,3447.00,6631.00,4519.00,3146.00,-1034.00,1101.00,1080.00,3743.00,-6913.00,2441.00,194906.00,0.00,0.00,-351.00,137747.00,122160.00,15790.00,153.00,0.00,153.00,16036.00,-16.00,41337.00,-111366.00,89433.00,189643.00
2007:Q4,1121441.00,338671.00,311440.00,85710.00,4703.00,219002.00,37960.00,128806.00,-4852.00,1234860.00,564875.00,421250.00,105351.00,129789.00,13595.00,-113420.00,102213.00,-321.00,-3785.00,-7101.00,-50153.00,150422.00,2184.00,-202759.00,10608.00,-126.00,-9349.00,19237.00,3877.00,553.00,14598.00,-1826.00,5271.00,8134.00,369.00,2650.00,2997.00,4123.00,657.00,-1783.00,553.00,884.00,-3130.00,-20438.00,952.00,213367.00,0.00,0.00,-101.00,176830.00,132189.00,44455.00,125.00,0.00,125.00,8128.00,653.00,27732.00,43053.00,5212.00,207971.00
2008:Q1,1067556.00,296878.00,251917.00,80267.00,4087.00,273401.00,36978.00,129017.00,-4989.00,1301038.00,576208.00,479248.00,103315.00,128929.00,13339.00,-233482.00,104011.00,-762.00,-3445.00,-125265.00,-122642.00,137982.00,814.00,-261439.00,22122.00,95.00,-16434.00,2169.00,2728.00,-810.00,-130.00,-3287.00,-1693.00,3425.00,276.00,1149.00,7586.00,2457.00,5442.00,-313.00,-403.00,501.00,-716.00,26494.00,1042.00,283560.00,0.00,0.00,-227.00,207632.00,184819.00,22494.00,110.00,0.00,110.00,29004.00,-87.00,47128.00,-2623.00,23705.00,285143.00
2008:Q2,1306939.00,531394.00,247609.00,87099.00,4068.00,271827.00,36122.00,134050.00,-5230.00,1365810.00,585740.00,530935.00,106271.00,130038.00,12827.00,-58871.00,105671.00,-257.00,-4232.00,51289.00,56522.00,160000.00,-2019.00,-101460.00,-79781.00,1123.00,9560.00,-6108.00,481.00,-3306.00,-25266.00,-5859.00,-12346.00,-5465.00,92.00,-1688.00,3779.00,1596.00,1255.00,928.00,-2163.00,-233.00,-214.00,-54924.00,-2510.00,21679.00,0.00,0.00,-117.00,-37250.00,-41911.00,4598.00,204.00,0.00,204.00,35704.00,488.00,22650.00,-5233.00,-67639.00,33821.00
2008:Q3,1050468.00,360569.00,229118.00,78164.00,4131.00,225060.00,34418.00,124373.00,-5365.00,1316504.00,605537.00,466522.00,96250.00,135538.00,12658.00,-266037.00,107524.00,-595.00,-427.00,-157491.00,-186891.00,175122.00,993.00,-363007.00,241021.00,-72.00,317215.00,3955.00,-1383.00,-5232.00,-42402.00,-7754.00,-21386.00,-9247.00,-62.00,-3953.00,7921.00,-1111.00,8645.00,387.00,-3526.00,-826.00,-2164.00,-7983.00,-24482.00,604028.00,0.00,0.00,-297.00,537878.00,545744.00,-7443.00,275.00,0.00,275.00,11023.00,-116.00,55265.00,29400.00,262132.00,625139.00
2008:Q4,1063590.00,318965.00,313273.00,35554.00,6513.00,222774.00,32058.00,140075.00,-5622.00,1304245.00,601080.00,458726.00,110214.00,120491.00,13735.00,-240655.00,109295.00,-545.00,-5187.00,-125629.00,-275255.00,161521.00,-6377.00,-430399.00,288231.00,3070.00,11182.00,16690.00,481.00,-3113.00,27003.00,-5537.00,-11998.00,46021.00,90.00,-1573.00,15096.00,5871.00,4152.00,5073.00,254305.00,-213.00,-8112.00,-20573.00,-7584.00,718631.00,0.00,0.00,-191.00,628389.00,613643.00,14498.00,246.00,0.00,246.00,-14557.00,693.00,104051.00,149626.00,299983.00,730383.00
2009:Q1,982150.00,234568.00,252640.00,45477.00,3919.00,268169.00,33622.00,148495.00,-4740.00,1387003.00,593316.00,546162.00,115195.00,119039.00,13290.00,-404853.00,110300.00,213.00,-2301.00,-292465.00,-365916.00,143995.00,-3689.00,-506222.00,65097.00,873.00,-103085.00,13075.00,-531.00,-3970.00,21759.00,-6251.00,-13003.00,43700.00,3.00,-2690.00,24831.00,-1609.00,11735.00,14705.00,88260.00,-516.00,-5318.00,28950.00,769.00,571319.00,0.00,0.00,-1.00,467414.00,444148.00,24064.00,150.00,0.00,150.00,-8658.00,-58.00,112472.00,73450.00,77950.00,584172.00
2009:Q2,1108272.00,340025.00,237251.00,63938.00,3900.00,263938.00,34753.00,169789.00,-5322.00,1431642.00,610586.00,529635.00,137440.00,140117.00,13863.00,-323370.00,110530.00,-604.00,-1789.00,-210447.00,-256337.00,165344.00,1906.00,-423586.00,107818.00,3567.00,73143.00,-10725.00,3458.00,24.00,50568.00,-2412.00,173.00,50015.00,336.00,2456.00,40419.00,8990.00,7372.00,24057.00,-31786.00,741.00,2006.00,-19741.00,-3855.00,531404.00,0.00,0.00,-1.00,374327.00,343001.00,31600.00,194.00,0.00,194.00,-553.00,515.00,156922.00,45890.00,107451.00,531037.00
2009:Q3,993071.00,305034.00,220599.00,66801.00,3322.00,218304.00,33412.00,151118.00,-5519.00,1423966.00,616851.00,523348.00,124875.00,142521.00,16370.00,-430895.00,110634.00,-732.00,-221.00,-319307.00,-253069.00,177673.00,2608.00,-433350.00,96781.00,48828.00,-56844.00,5735.00,5043.00,1414.00,33260.00,-1215.00,-4902.00,34871.00,470.00,4036.00,66534.00,13845.00,28953.00,23736.00,14604.00,1220.00,-22885.00,9326.00,-9454.00,530132.00,47598.00,3000.00,-250.00,412389.00,393686.00,17775.00,181.00,0.00,181.00,-1097.00,35.00,68276.00,-66238.00,101502.00,534853.00
2009:Q4,1074103.00,272635.00,315656.00,69772.00,3687.00,218954.00,34550.00,163896.00,-5048.00,1435745.00,621309.00,525711.00,133204.00,140696.00,14824.00,-361642.00,111265.00,-120.00,960.00,-251217.00,-212387.00,160018.00,2600.00,-375005.00,10250.00,-1345.00,-68170.00,2680.00,3085.00,-560.00,5122.00,-28121.00,3775.00,27635.00,307.00,1526.00,54979.00,1838.00,49437.00,3704.00,-71992.00,602.00,493.00,11558.00,73798.00,385254.00,0.00,0.00,-100.00,380304.00,324844.00,55167.00,295.00,0.00,295.00,-7004.00,606.00,11153.00,-38831.00,6180.00,381184.00
2010:Q1,1049430.00,253818.00,252440.00,79823.00,3525.00,265957.00,33053.00,167036.00,-6221.00,1537538.00,620017.00,627133.00,139679.00,138477.00,12233.00,-488108.00,112541.00,-889.00,1368.00,-376046.00,-351086.00,143033.00,2577.00,-496695.00,81334.00,681.00,21101.00,5931.00,2253.00,-1289.00,11952.00,21251.00,-1765.00,-8370.00,237.00,599.00,19188.00,501.00,15108.00,3579.00,-2103.00,351.00,4897.00,41632.00,-23259.00,578029.00,0.00,0.00,0.00,486960.00,460998.00,25876.00,140.00,0.00,140.00,17143.00,-95.00,73881.00,-24961.00,82959.00,579654.00
2010:Q2,1154888.00,346174.00,248084.00,88121.00,3829.00,268938.00,34015.00,170903.00,-5175.00,1488176.00,631913.00,559298.00,138169.00,144458.00,14339.00,-333288.00,114001.00,-436.00,2944.00,-221795.00,-240040.00,165304.00,2234.00,-407578.00,21067.00,124.00,72015.00,-17268.00,1752.00,-1780.00,-17241.00,-4214.00,-1993.00,-11285.00,195.00,56.00,19148.00,2383.00,17037.00,-272.00,17594.00,194.00,473.00,-36889.00,-17055.00,428645.00,0.00,0.00,-1.00,341795.00,348464.00,-6938.00,95.00,0.00,95.00,13465.00,177.00,73114.00,18245.00,22965.00,430543.00
2010:Q3,1072875.00,321161.00,235584.00,89736.00,3607.00,226509.00,35007.00,166525.00,-5253.00,1482856.00,636246.00,554068.00,134942.00,143259.00,14342.00,-409981.00,115133.00,-1082.00,2279.00,-296045.00,-227465.00,179491.00,2303.00,-409259.00,115025.00,1030.00,19539.00,991.00,5503.00,1399.00,6726.00,-1565.00,1746.00,1796.00,515.00,4234.00,60946.00,796.00,59187.00,963.00,6111.00,1317.00,3014.00,31.00,8418.00,524284.00,0.00,0.00,-275.00,410068.00,406665.00,3282.00,127.00,0.00,127.00,7366.00,165.00,106833.00,-68580.00,113152.00,522411.00
2010:Q4,1164615.00,318100.00,321001.00,88638.00,4748.00,227629.00,35103.00,175632.00,-6236.00,1499249.00,634032.00,557760.00,145999.00,146511.00,14948.00,-334634.00,116384.00,-821.00,1528.00,-218957.00,-221148.00,163989.00,2480.00,-387617.00,140144.00,-256.00,41921.00,4424.00,4855.00,701.00,7087.00,-2272.00,10424.00,-4973.00,461.00,3447.00,44281.00,5115.00,39803.00,-637.00,2515.00,1108.00,3971.00,23303.00,6234.00,527760.00,0.00,0.00,0.00,480600.00,429124.00,51286.00,505.00,0.00,505.00,5705.00,615.00,40335.00,2192.00,129215.00,516831.00
2011:Q1,1105596.00,295591.00,266744.00,87054.00,3873.00,255851.00,34532.00,168176.00,-6226.00,1569975.00,623138.00,644834.00,137474.00,149374.00,15155.00,-464379.00,117895.00,-755.00,1181.00,-346910.00,-351690.00,143526.00,2374.00,-497591.00,-140139.00,4065.00,-224906.00,350.00,1038.00,-2441.00,-29546.00,-4812.00,-10462.00,-13568.00,135.00,-839.00,52862.00,634.00,50139.00,2089.00,13763.00,-26.00,1429.00,44607.00,-1334.00,357452.00,0.00,0.00,0.00,226980.00,245788.00,-19106.00,106.00,0.00,106.00,23398.00,70.00,106898.00,4780.00,-129783.00,367808.00
2011:Q2,1253421.00,440090.00,261343.00,95398.00,3810.00,250214.00,33993.00,174601.00,-6029.00,1528845.00,637378.00,570128.00,145459.00,161297.00,14583.00,-275424.00,119350.00,-510.00,2428.00,-157992.00,-157544.00,161491.00,2164.00,-321198.00,-32090.00,6200.00,23473.00,-7153.00,1645.00,-1956.00,-53292.00,-4431.00,-13345.00,-35519.00,187.00,-184.00,16485.00,2506.00,16648.00,-2669.00,11183.00,153.00,4664.00,-34392.00,900.00,289109.00,0.00,0.00,0.00,-28575.00,6014.00,-34628.00,188.00,0.00,188.00,12600.00,432.00,304464.00,-448.00,-18933.00,302266.00
2011:Q3,1085821.00,364726.00,242454.00,83022.00,4491.00,212618.00,33782.00,150897.00,-6170.00,1484108.00,639179.00,556514.00,121052.00,152967.00,14396.00,-398287.00,120686.00,-540.00,2909.00,-279969.00,-279405.00,173887.00,1855.00,-455147.00,-55992.00,3996.00,-78805.00,7197.00,106.00,83.00,-46927.00,64.00,-14312.00,-32735.00,9.00,47.00,44796.00,762.00,42220.00,1814.00,302.00,31.00,2360.00,10430.00,439.00,399155.00,0.00,0.00,0.00,488054.00,495759.00,-8189.00,263.00,0.00,263.00,8318.00,289.00,-97770.00,-564.00,-41943.00,413204.00
2011:Q4,1159768.00,352758.00,332085.00,84107.00,4557.00,203524.00,33311.00,155514.00,-6088.00,1481743.00,631166.00,555823.00,126085.00,152736.00,15933.00,-321974.00,121648.00,-595.00,1107.00,-200838.00,-250939.00,158978.00,1950.00,-411867.00,53948.00,1966.00,39413.00,15133.00,-442.00,-230.00,-49266.00,-2844.00,4299.00,-49544.00,-86.00,-1091.00,25762.00,261.00,21968.00,3533.00,11754.00,-294.00,1909.00,7409.00,835.00,465816.00,0.00,0.00,0.00,405041.00,390020.00,14735.00,312.00,0.00,312.00,2842.00,472.00,57149.00,50101.00,49337.00,461205.00
2012:Q1,1113495.00,282631.00,274773.00,99583.00,4159.00,272784.00,32652.00,152347.00,-5434.00,1555506.00,632705.00,633879.00,123020.00,151939.00,13963.00,-442011.00,122757.00,-781.00,83.00,-318557.00,-363997.00,140769.00,1887.00,-506652.00,-32.00,1160.00,-50464.00,7225.00,-338.00,-152.00,-37970.00,-2724.00,4945.00,-39142.00,-77.00,-972.00,40675.00,1026.00,36633.00,3016.00,-5444.00,-260.00,1789.00,46238.00,-2491.00,506620.00,0.00,0.00,0.00,381697.00,382690.00,-158.00,131.00,0.00,131.00,19926.00,106.00,104760.00,45440.00,-5108.00,501544.00
2012:Q2,1285850.00,460650.00,267392.00,112652.00,4340.00,256453.00,31954.00,157057.00,-4648.00,1512376.00,633562.00,572729.00,128210.00,163209.00,14666.00,-226526.00,123819.00,-444.00,320.00,-102583.00,-107335.00,157223.00,1941.00,-266500.00,58234.00,3250.00,45409.00,-4725.00,1312.00,1153.00,11369.00,-1774.00,17924.00,-5641.00,65.00,795.00,31401.00,2188.00,27100.00,2113.00,-4089.00,221.00,3835.00,-33897.00,2995.00,324733.00,0.00,0.00,0.00,211181.00,204465.00,6681.00,264.00,0.00,264.00,13258.00,360.00,99670.00,4752.00,40046.00,306545.00
2012:Q3,1130809.00,381105.00,254025.00,102936.00,4371.00,214221.00,31715.00,146747.00,-4310.00,1493760.00,644126.00,566508.00,120483.00,148820.00,13823.00,-362951.00,124650.00,-650.00,231.00,-237882.00,-106443.00,167193.00,1946.00,-275581.00,66503.00,774.00,-10832.00,12605.00,2507.00,2101.00,8911.00,-1178.00,8592.00,-627.00,166.00,1958.00,45514.00,3786.00,43714.00,-1986.00,-1376.00,564.00,3001.00,2061.00,673.00,342084.00,0.00,0.00,0.00,242700.00,249578.00,-6804.00,-107.00,0.00,-107.00,13145.00,-55.00,86401.00,-131439.00,58018.00,333599.00
2012:Q4,1226075.00,387014.00,335865.00,100433.00,5280.00,212727.00,31698.00,157953.00,-4895.00,1505419.00,633757.00,568433.00,127584.00,160062.00,15583.00,-279344.00,125006.00,-581.00,5452.00,-159209.00,-204711.00,149251.00,1379.00,-355341.00,66046.00,-928.00,13787.00,6924.00,1332.00,1174.00,7564.00,-1860.00,13018.00,-4437.00,65.00,778.00,19780.00,451.00,20041.00,-712.00,-821.00,221.00,-641.00,17146.00,508.00,421387.00,0.00,0.00,0.00,339317.00,344234.00,-5402.00,124.00,0.00,124.00,5154.00,-124.00,76916.00,45502.00,52904.00,408245.00
2013:Q1,1206008.00,317271.00,285950.00,99742.00,4607.00,310955.00,36898.00,155641.00,-5056.00,1562259.00,629584.00,647779.00,121826.00,147986.00,15084.00,-356251.00,125415.00,-580.00,-1945.00,-228311.00,-234308.00,132632.00,1786.00,-368725.00,81229.00,834.00,-16379.00,4781.00,1299.00,1145.00,-1484.00,-1845.00,3999.00,-4434.00,62.00,734.00,48595.00,3203.00,42988.00,2404.00,-875.00,214.00,467.00,41745.00,887.00,449954.00,0.00,0.00,0.00,352716.00,348077.00,4892.00,325.00,0.00,325.00,19194.00,41.00,77678.00,5997.00,76905.00,445630.00
2013:Q2,1501499.00,552538.00,276667.00,117890.00,4594.00,298371.00,93392.00,163441.00,-5394.00,1525871.00,631134.00,588749.00,130263.00,160889.00,14836.00,-24372.00,126223.00,-341.00,-2988.00,105180.00,94644.00,149596.00,1540.00,-56492.00,6944.00,-248.00,52749.00,-1079.00,-1466.00,-1048.00,-20338.00,-3262.00,-1980.00,-12787.00,-170.00,-2139.00,15182.00,-2334.00,15334.00,2182.00,-1823.00,-582.00,6523.00,-37517.00,-3409.00,63436.00,0.00,0.00,0.00,-121142.00,-104780.00,-16698.00,-44.00,0.00,-44.00,18518.00,183.00,165921.00,10536.00,8968.00,65460.00
2013:Q3,1239164.00,414525.00,267327.00,108863.00,4929.00,251174.00,41926.00,155961.00,-5541.00,1519509.00,637151.00,585823.00,125542.00,156239.00,14754.00,-280345.00,126928.00,-838.00,-3839.00,-148740.00,-89429.00,162841.00,1314.00,-253584.00,-12837.00,-1042.00,-42412.00,7568.00,375.00,414.00,-34461.00,-2345.00,-24581.00,-7311.00,-16.00,-208.00,42455.00,986.00,39504.00,1965.00,-2680.00,-54.00,1227.00,10977.00,4795.00,240747.00,0.00,0.00,-350.00,22982.00,52070.00,-29224.00,113.00,0.00,113.00,13472.00,-124.00,204654.00,-59311.00,11631.00,265215.00
2013:Q4,1328522.00,393501.00,344967.00,107023.00,5251.00,249262.00,66548.00,166924.00,-4954.00,1501904.00,625857.00,583398.00,126236.00,151819.00,14594.00,-173382.00,127947.00,-479.00,-4651.00,-40305.00,-82666.00,147257.00,1919.00,-231843.00,120159.00,-2802.00,82695.00,6346.00,343.00,388.00,-7359.00,-2354.00,2631.00,-7385.00,-18.00,-233.00,17434.00,1346.00,15443.00,645.00,-402.00,-63.00,4513.00,13823.00,5243.00,352002.00,0.00,0.00,0.00,546447.00,562324.00,-15266.00,148.00,0.00,148.00,4904.00,130.00,-199628.00,42361.00,117380.00,349223.00
2014:Q1,1291092.00,354411.00,289844.00,113199.00,5717.00,323099.00,45161.00,164604.00,-4943.00,1602572.00,633632.00,673095.00,129282.00,152098.00,14465.00,-311480.00,128655.00,-527.00,-3192.00,-179106.00,-158187.00,130109.00,1915.00,-290210.00,77942.00,-1007.00,-23415.00,7064.00,2240.00,1895.00,-1881.00,-1446.00,-449.00,-1868.00,140.00,1742.00,45661.00,2853.00,41033.00,1775.00,792.00,479.00,4437.00,36703.00,4974.00,368152.00,0.00,0.00,0.00,239583.00,249908.00,-9841.00,51.00,0.00,51.00,14754.00,-20.00,113784.00,-20919.00,78340.00,368550.00
2014:Q2,1523508.00,569735.00,285531.00,135116.00,5024.00,311314.00,38147.00,183964.00,-5323.00,1562305.00,634576.00,611081.00,138194.00,164472.00,13982.00,-38797.00,129089.00,-158.00,-3063.00,93513.00,99603.00,150555.00,1772.00,-52724.00,20856.00,757.00,-3057.00,-7290.00,3578.00,2966.00,23032.00,-948.00,19100.00,1547.00,250.00,3083.00,20817.00,4644.00,15248.00,925.00,1383.00,851.00,4206.00,-34520.00,8134.00,73580.00,0.00,0.00,0.00,-46891.00,-43582.00,-3341.00,131.00,0.00,131.00,14922.00,138.00,105280.00,-6090.00,1625.00,54349.00
2014:Q3,1324475.00,441135.00,276093.00,125682.00,5535.00,262697.00,33799.00,184865.00,-5331.00,1577519.00,652162.00,616140.00,138344.00,156744.00,14129.00,-253044.00,129619.00,-671.00,-3523.00,-119231.00,-52195.00,163800.00,616.00,-216610.00,35637.00,-1015.00,21056.00,6082.00,-942.00,-635.00,-19532.00,-2948.00,-3849.00,-11050.00,-126.00,-1559.00,40244.00,-1015.00,41222.00,37.00,-1890.00,-428.00,-8602.00,-1570.00,2869.00,252248.00,0.00,0.00,-250.00,199552.00,230442.00,-30712.00,79.00,0.00,79.00,8547.00,306.00,44014.00,-67036.00,39407.00,256018.00
2014:Q4,1377054.00,421712.00,358738.00,121164.00,5181.00,262911.00,34868.00,177116.00,-4635.00,1556461.00,637184.00,614117.00,141278.00,149755.00,14127.00,-179407.00,130044.00,-676.00,-2699.00,-45988.00,-65356.00,150054.00,1932.00,-217343.00,126476.00,-2539.00,82199.00,3268.00,1465.00,1286.00,14957.00,-1937.00,20431.00,-4522.00,74.00,911.00,13735.00,1242.00,13228.00,-735.00,316.00,250.00,6023.00,1715.00,3801.00,343819.00,0.00,0.00,0.00,308053.00,299272.00,8264.00,108.00,0.00,108.00,1768.00,346.00,33544.00,19369.00,105937.00,323280.00
