1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1985:Q1,149133.00,115.00,-1233.00,37675.00,7271.00,57312.00,-6840.00,20674.00,-5920.00,27389.00,22009.00,9140.00,-28497.00,10533.00,2113.00,49676.00,5028.00,162773.00,48116.00,27537.00,85783.00,-593.00,1930.00,104098.00,22291.00,18575.00,63232.00,58675.00,25825.00,8962.00,22552.00,-593.00,1930.00,81428.00,38595.00,23640.00,9439.00,140.00,9614.00,2227.00,128607.00,22552.00,807.00,9603.00,114851.00,76331.00,38520.00,763755.00,16.84,15.04,9.99,5.04
1985:Q2,133897.00,-205.00,10983.00,33967.00,5535.00,18543.00,-2694.00,-15778.00,13494.00,13010.00,10511.00,12046.00,-36377.00,17451.00,2847.00,59698.00,9409.00,163909.00,48617.00,27720.00,87005.00,-621.00,1188.00,106188.00,22688.00,18761.00,64740.00,57721.00,25929.00,8959.00,22266.00,-621.00,1188.00,115493.00,41782.00,22242.00,23569.00,7539.00,20361.00,2148.00,78274.00,22266.00,409.00,7300.00,62899.00,61490.00,1409.00,761605.00,10.28,8.26,8.07,0.19
1985:Q3,131975.00,395.00,16436.00,35048.00,-3582.00,32758.00,2282.00,16012.00,-4911.00,16475.00,2900.00,-5259.00,-26753.00,17524.00,2817.00,48824.00,13767.00,170892.00,49882.00,27610.00,92413.00,-651.00,1638.00,108162.00,23091.00,19005.00,66067.00,62730.00,26791.00,8605.00,26347.00,-651.00,1638.00,120848.00,51271.00,20791.00,26313.00,6961.00,15512.00,2341.00,76197.00,26347.00,-20.00,-4554.00,45317.00,55939.00,-10622.00,775233.00,9.83,5.85,7.22,-1.37
1985:Q4,168909.00,511.00,5855.00,36426.00,-5830.00,39247.00,-1917.00,-9011.00,-10303.00,47913.00,12565.00,14873.00,-35943.00,28915.00,3772.00,68623.00,12460.00,170690.00,51573.00,28990.00,89453.00,-682.00,1357.00,110140.00,23500.00,19304.00,67336.00,60551.00,28073.00,9686.00,22118.00,-682.00,1357.00,118097.00,49573.00,7335.00,24669.00,11135.00,25385.00,2219.00,113582.00,22118.00,335.00,-10924.00,80205.00,71361.00,8844.00,797930.00,14.23,10.05,8.94,1.11
1986:Q1,132389.00,161.00,10983.00,33577.00,22717.00,-13391.00,-10461.00,-21197.00,-3315.00,4004.00,17578.00,1400.00,-19873.00,32990.00,3930.00,50857.00,9038.00,174383.00,54336.00,27648.00,92144.00,-679.00,934.00,113212.00,24307.00,19320.00,69585.00,61171.00,30029.00,8328.00,22559.00,-679.00,934.00,47458.00,31120.00,15537.00,-3775.00,3379.00,1197.00,2377.00,148478.00,22559.00,872.00,9037.00,134084.00,77778.00,56306.00,815991.00,18.20,16.43,9.53,6.90
1986:Q2,138343.00,174.00,33885.00,15583.00,9280.00,13347.00,350.00,-19717.00,3339.00,13344.00,16031.00,-4593.00,-28611.00,32632.00,4596.00,51458.00,10592.00,180132.00,58091.00,27493.00,95830.00,-709.00,-572.00,115282.00,24720.00,19691.00,70871.00,64851.00,33371.00,7802.00,24959.00,-709.00,-572.00,88072.00,58730.00,13417.00,21092.00,1143.00,-6310.00,2490.00,117612.00,24959.00,724.00,6973.00,98902.00,63393.00,35509.00,809052.00,14.54,12.22,7.84,4.39
1986:Q3,164319.00,321.00,19622.00,30256.00,16880.00,13939.00,12821.00,23358.00,863.00,-13394.00,-9709.00,1973.00,-28049.00,30319.00,4573.00,62956.00,11529.00,190578.00,59656.00,27562.00,104868.00,-738.00,-770.00,117783.00,25120.00,20084.00,72579.00,72795.00,34536.00,7478.00,32289.00,-738.00,-770.00,101966.00,66969.00,14459.00,21997.00,3814.00,-5273.00,2621.00,137769.00,32289.00,220.00,-4560.00,100700.00,61112.00,39587.00,823673.00,16.73,12.23,7.42,4.81
1986:Q4,219696.00,120.00,55169.00,44950.00,-6661.00,39671.00,-3049.00,18423.00,1177.00,13915.00,9205.00,7570.00,-46457.00,34153.00,5164.00,76251.00,9766.00,191047.00,60504.00,28064.00,103792.00,-766.00,-547.00,120930.00,25510.00,20498.00,74923.00,70117.00,34994.00,7567.00,28869.00,-766.00,-547.00,106082.00,47025.00,24166.00,16467.00,2661.00,15763.00,2533.00,186263.00,28869.00,480.00,-9998.00,146916.00,67079.00,79838.00,839167.00,22.20,17.51,7.99,9.51
1987:Q1,79643.00,-66.00,-35646.00,13995.00,10190.00,9728.00,-4744.00,-22387.00,-3596.00,23885.00,16570.00,-857.00,-34814.00,49351.00,7005.00,51976.00,8781.00,185908.00,61125.00,28581.00,98314.00,-787.00,-1324.00,122968.00,26495.00,20375.00,76098.00,62941.00,34630.00,8206.00,22217.00,-787.00,-1324.00,35843.00,50933.00,12683.00,-22038.00,-5216.00,-519.00,2679.00,109419.00,22217.00,206.00,8580.00,95577.00,77650.00,17927.00,857342.00,12.76,11.15,9.06,2.09
1987:Q2,129908.00,-162.00,14196.00,33876.00,-4252.00,60156.00,-635.00,18865.00,-706.00,28574.00,14058.00,-4122.00,-44338.00,11983.00,6386.00,49997.00,6188.00,191510.00,61901.00,29395.00,103155.00,-807.00,-2134.00,125385.00,26918.00,20772.00,77695.00,66126.00,34983.00,8624.00,25460.00,-807.00,-2134.00,106917.00,73718.00,7554.00,15996.00,6325.00,3324.00,2643.00,91760.00,25460.00,495.00,8135.00,73940.00,31434.00,42506.00,828917.00,11.07,8.92,3.79,5.13
1987:Q3,164652.00,-125.00,6277.00,34721.00,3631.00,51636.00,-5643.00,12792.00,2092.00,27281.00,15114.00,1965.00,-17909.00,1439.00,7314.00,69044.00,6659.00,199035.00,61953.00,30566.00,108191.00,-821.00,-855.00,127929.00,27377.00,21137.00,79415.00,71106.00,34577.00,9429.00,28776.00,-821.00,-855.00,92879.00,57894.00,5894.00,19324.00,2167.00,7600.00,2730.00,145608.00,28776.00,922.00,-5588.00,110322.00,59977.00,50345.00,874132.00,16.66,12.62,6.86,5.76
1987:Q4,158118.00,222.00,15379.00,62333.00,11902.00,51206.00,10236.00,21511.00,7099.00,27290.00,-14930.00,-8154.00,-33238.00,-15161.00,4236.00,60021.00,9372.00,198591.00,62686.00,30975.00,105703.00,-830.00,57.00,130598.00,27871.00,21474.00,81254.00,67992.00,34815.00,9501.00,24449.00,-830.00,57.00,75354.00,56683.00,10100.00,19003.00,-16303.00,5871.00,2525.00,153282.00,24449.00,-506.00,-9602.00,119737.00,83019.00,36718.00,905888.00,16.92,13.22,9.16,4.05
1988:Q1,131050.00,-35.00,-11992.00,50672.00,28045.00,4791.00,-1212.00,-905.00,-2811.00,7992.00,1727.00,4090.00,-38138.00,3122.00,3490.00,76042.00,10963.00,201126.00,62035.00,31278.00,109409.00,-834.00,-762.00,132211.00,28377.00,21850.00,81985.00,68915.00,33658.00,9428.00,27424.00,-834.00,-762.00,58172.00,36021.00,19687.00,-4908.00,-1812.00,9184.00,2646.00,144439.00,27424.00,164.00,10787.00,127638.00,80063.00,47575.00,923671.00,15.64,13.82,8.67,5.15
1988:Q2,134619.00,406.00,5833.00,36722.00,-19795.00,46676.00,9024.00,28680.00,-5157.00,15826.00,-1697.00,6263.00,-27819.00,104.00,5923.00,68069.00,12237.00,202489.00,63384.00,32319.00,110056.00,-844.00,-2426.00,134437.00,28900.00,22179.00,83358.00,68052.00,34484.00,10140.00,26697.00,-844.00,-2426.00,115023.00,69464.00,18012.00,16396.00,1143.00,10008.00,2596.00,90244.00,26697.00,746.00,8348.00,71149.00,51869.00,19280.00,910993.00,9.91,7.81,5.69,2.12
1988:Q3,186305.00,188.00,-4354.00,44102.00,2831.00,62625.00,16767.00,25995.00,4210.00,16659.00,-1006.00,3647.00,-9184.00,-4386.00,5308.00,72921.00,12607.00,202791.00,63891.00,32592.00,109397.00,-858.00,-2229.00,137241.00,29416.00,22536.00,85290.00,65550.00,34475.00,10056.00,24107.00,-858.00,-2229.00,111075.00,60385.00,17754.00,15710.00,4115.00,13111.00,2926.00,143706.00,24107.00,60.00,-4958.00,114581.00,79075.00,35506.00,956046.00,15.03,11.98,8.27,3.71
1988:Q4,186895.00,353.00,14694.00,42150.00,8722.00,65439.00,13632.00,23159.00,21728.00,18100.00,-11180.00,2177.00,-42389.00,-2497.00,9337.00,76513.00,12396.00,206270.00,64925.00,33207.00,113065.00,-879.00,-4047.00,140081.00,29925.00,22915.00,87242.00,66189.00,35000.00,10292.00,25823.00,-879.00,-4047.00,104837.00,56669.00,17410.00,19368.00,2076.00,9314.00,2947.00,151194.00,25823.00,379.00,-12503.00,112489.00,83737.00,28752.00,979695.00,15.43,11.48,8.55,2.93
1989:Q1,88604.00,445.00,-17381.00,24222.00,27373.00,8990.00,6669.00,15613.00,-4025.00,-1150.00,-8117.00,859.00,-30212.00,-1175.00,4022.00,63069.00,8392.00,212487.00,64715.00,33309.00,113155.00,-896.00,2205.00,142270.00,30353.00,23448.00,88469.00,70217.00,34362.00,9861.00,24686.00,-896.00,2205.00,45114.00,35921.00,9316.00,-9113.00,-3433.00,12423.00,2887.00,116594.00,24686.00,-72.00,10167.00,102148.00,100026.00,2122.00,1011022.00,11.53,10.10,9.89,0.21
1989:Q2,91020.00,-121.00,-4420.00,2839.00,17417.00,11084.00,-11727.00,19976.00,-7279.00,6052.00,4062.00,4863.00,-35369.00,6924.00,8058.00,71758.00,7987.00,212374.00,63430.00,33960.00,114758.00,-930.00,1156.00,144885.00,30844.00,23796.00,90245.00,67489.00,32586.00,10164.00,24513.00,-930.00,1156.00,108010.00,58386.00,9211.00,16424.00,6427.00,17562.00,3147.00,53646.00,24513.00,869.00,9594.00,37858.00,40074.00,-2216.00,967928.00,5.54,3.91,4.14,-0.23
1989:Q3,131333.00,236.00,-3935.00,30455.00,31708.00,28205.00,-2504.00,4202.00,10869.00,10078.00,5560.00,-9555.00,-34660.00,8205.00,5193.00,66723.00,8758.00,213401.00,63382.00,34466.00,117619.00,-968.00,-1097.00,147062.00,31326.00,24091.00,91645.00,66339.00,32056.00,10375.00,25973.00,-968.00,-1097.00,99739.00,65980.00,9066.00,14590.00,542.00,9561.00,1525.00,99458.00,25973.00,-70.00,-6245.00,67310.00,80146.00,-12836.00,1022541.00,9.73,6.58,7.84,-1.26
1989:Q4,210058.00,205.00,28615.00,29389.00,2541.00,55356.00,1886.00,7425.00,24620.00,15003.00,6422.00,10191.00,-23011.00,12992.00,11287.00,76185.00,6308.00,207585.00,62468.00,32506.00,114419.00,-1012.00,-796.00,149373.00,31799.00,24326.00,93248.00,58212.00,30669.00,8181.00,21171.00,-1012.00,-796.00,117321.00,66253.00,9423.00,25078.00,-871.00,17438.00,2866.00,153815.00,21171.00,522.00,-11810.00,120312.00,96264.00,24049.00,1050650.00,14.64,11.45,9.16,2.29
1990:Q1,146073.00,-119.00,-15508.00,16899.00,27411.00,20023.00,-14726.00,18662.00,3602.00,15180.00,-2695.00,-3141.00,2126.00,7434.00,7091.00,74835.00,9022.00,216089.00,63532.00,32464.00,120535.00,-1032.00,590.00,151159.00,31827.00,25009.00,94323.00,64930.00,31705.00,7455.00,26212.00,-1032.00,590.00,34383.00,50411.00,-1104.00,-16965.00,4093.00,-2051.00,3400.00,180020.00,26212.00,-76.00,11700.00,165584.00,101929.00,63655.00,1077595.00,16.71,15.37,9.46,5.91
1990:Q2,115440.00,557.00,9296.00,-3440.00,-18688.00,44898.00,-3587.00,9302.00,15413.00,14651.00,9119.00,3140.00,-16104.00,10597.00,6724.00,77990.00,469.00,207454.00,61265.00,30561.00,116563.00,-1067.00,131.00,153787.00,32277.00,25161.00,96349.00,53666.00,28988.00,5400.00,20214.00,-1067.00,131.00,74167.00,65835.00,-4919.00,6392.00,1067.00,5792.00,4683.00,99622.00,20214.00,502.00,9622.00,88528.00,51102.00,37426.00,1038356.00,9.59,8.53,4.92,3.60
1990:Q3,181398.00,637.00,-5036.00,16694.00,22387.00,64532.00,7639.00,45100.00,9865.00,-73.00,2001.00,4842.00,-8093.00,-938.00,8610.00,73405.00,4359.00,204001.00,58156.00,30335.00,115431.00,-1091.00,1170.00,155604.00,32721.00,25278.00,97605.00,48397.00,25436.00,5057.00,17826.00,-1091.00,1170.00,70542.00,50436.00,1486.00,13590.00,-4965.00,9996.00,3892.00,163145.00,17826.00,4.00,-7411.00,137904.00,88296.00,49608.00,1092162.00,14.94,12.63,8.08,4.54
1990:Q4,196256.00,335.00,1931.00,22720.00,8703.00,92637.00,16451.00,23861.00,6743.00,6122.00,39460.00,10697.00,-34715.00,11772.00,5670.00,71561.00,4945.00,197584.00,54818.00,30417.00,112479.00,-1106.00,976.00,157297.00,33157.00,25357.00,98782.00,40287.00,21661.00,5060.00,13697.00,-1106.00,976.00,58434.00,40261.00,100.00,12089.00,3420.00,2564.00,3781.00,181892.00,13697.00,415.00,-11944.00,155836.00,94121.00,61714.00,1103642.00,16.48,14.12,8.53,5.59
1991:Q1,147859.00,532.00,21031.00,7953.00,51320.00,-33367.00,-17833.00,-12906.00,-11999.00,-4037.00,13408.00,-1884.00,21086.00,9155.00,4869.00,63215.00,3950.00,190756.00,52042.00,29673.00,110316.00,-1065.00,-210.00,159099.00,33019.00,26021.00,100059.00,31657.00,19023.00,3652.00,10257.00,-1065.00,-210.00,8530.00,35909.00,1831.00,-22184.00,1307.00,-8333.00,3882.00,174868.00,10257.00,-8.00,9746.00,174365.00,111030.00,63335.00,1122703.00,15.58,15.53,9.89,5.64
1991:Q2,64570.00,-2.00,252.00,-50245.00,-26938.00,26931.00,-18368.00,10062.00,3631.00,20502.00,11104.00,-1765.00,348.00,21190.00,8230.00,80959.00,5610.00,193254.00,53904.00,29675.00,111148.00,-1066.00,-407.00,160938.00,33378.00,26089.00,101471.00,32316.00,20526.00,3586.00,9676.00,-1066.00,-407.00,71455.00,59525.00,3864.00,-901.00,1269.00,7699.00,3741.00,29172.00,9676.00,799.00,11066.00,29763.00,60895.00,-31132.00,1086348.00,2.69,2.74,5.61,-2.87
1991:Q3,115732.00,452.00,1823.00,-19025.00,-8858.00,20295.00,4070.00,8380.00,3957.00,16200.00,-12312.00,10787.00,-3007.00,26583.00,3917.00,79590.00,3175.00,195327.00,56103.00,29346.00,113273.00,-1065.00,-2329.00,162104.00,33673.00,26168.00,102264.00,33223.00,22430.00,3178.00,11009.00,-1065.00,-2329.00,36420.00,22639.00,-12819.00,1194.00,10112.00,15294.00,4120.00,116656.00,11009.00,233.00,-7220.00,98193.00,85629.00,12565.00,1122814.00,10.39,8.75,7.63,1.12
1991:Q4,183397.00,46.00,33402.00,-18699.00,3193.00,10610.00,-3027.00,5697.00,-925.00,2380.00,6485.00,20141.00,7083.00,33801.00,5268.00,81848.00,6704.00,198574.00,57025.00,29125.00,111664.00,-1064.00,1825.00,163407.00,33904.00,26260.00,103243.00,35168.00,23121.00,2865.00,8421.00,-1064.00,1825.00,69040.00,48747.00,-3900.00,13081.00,10983.00,129.00,2570.00,152095.00,8421.00,490.00,-11542.00,131642.00,108332.00,23310.00,1152620.00,13.20,11.42,9.40,2.02
1992:Q1,166387.00,1.00,13636.00,-20220.00,19866.00,24923.00,-17658.00,36113.00,14002.00,-812.00,-6722.00,-18928.00,27135.00,31222.00,7419.00,74875.00,6458.00,205062.00,60072.00,28018.00,116320.00,-1069.00,1722.00,164094.00,34100.00,26365.00,103629.00,40969.00,25972.00,1654.00,12690.00,-1069.00,1722.00,13859.00,39923.00,-4242.00,-22228.00,-3352.00,3759.00,3935.00,197432.00,12690.00,-293.00,10211.00,195245.00,125417.00,69829.00,1193988.00,16.54,16.35,10.50,5.85
1992:Q2,109654.00,387.00,12901.00,-6369.00,-16346.00,-3422.00,3624.00,8473.00,-12581.00,-7716.00,4778.00,6501.00,-14780.00,31875.00,4462.00,87161.00,7284.00,210419.00,62782.00,28885.00,117447.00,-1067.00,2373.00,165303.00,34340.00,26544.00,104419.00,45116.00,28442.00,2341.00,13029.00,-1067.00,2373.00,47445.00,31822.00,-4545.00,-1021.00,6474.00,14716.00,3740.00,111066.00,13029.00,852.00,11419.00,108604.00,87682.00,20923.00,1170390.00,9.49,9.28,7.49,1.79
1992:Q3,148478.00,551.00,29266.00,-51760.00,-26878.00,28689.00,-314.00,25126.00,15410.00,616.00,-12149.00,-1350.00,19276.00,40568.00,8914.00,91384.00,9819.00,212824.00,63255.00,29172.00,120050.00,-1065.00,1412.00,166960.00,34654.00,26797.00,105509.00,45865.00,28601.00,2375.00,14542.00,-1065.00,1412.00,59272.00,53715.00,-6336.00,9601.00,1273.00,1018.00,-7932.00,127139.00,14542.00,239.00,-9335.00,103024.00,101812.00,1212.00,1203894.00,10.56,8.56,8.46,0.10
1992:Q4,161273.00,234.00,61048.00,-29578.00,-16950.00,14245.00,8524.00,28276.00,1073.00,-33475.00,9847.00,-2974.00,-3613.00,37043.00,7257.00,87647.00,6914.00,218488.00,66563.00,29509.00,122623.00,-1063.00,856.00,168642.00,35040.00,27124.00,106478.00,49846.00,31522.00,2385.00,16145.00,-1063.00,856.00,82520.00,43513.00,-4278.00,22836.00,215.00,20234.00,4111.00,132711.00,16145.00,344.00,-10158.00,106064.00,111118.00,-5054.00,1231982.00,10.77,8.61,9.02,-0.41
1993:Q1,104506.00,-155.00,-23781.00,-40067.00,9460.00,28969.00,2832.00,16991.00,-13537.00,-3933.00,26616.00,12049.00,-57412.00,48188.00,7517.00,109390.00,10347.00,220043.00,67337.00,30921.00,123535.00,-1064.00,-686.00,171996.00,36025.00,27022.00,108949.00,48046.00,31312.00,3899.00,14586.00,-1064.00,-686.00,239.00,10902.00,-1043.00,-17507.00,7053.00,835.00,2870.00,155183.00,14586.00,69.00,10137.00,150665.00,105732.00,44933.00,1238061.00,12.53,12.17,8.54,3.63
1993:Q2,132287.00,-93.00,21640.00,-22094.00,-9701.00,-10180.00,3158.00,2417.00,-32988.00,-6580.00,23813.00,9082.00,-12789.00,45008.00,9019.00,95212.00,7183.00,226305.00,68969.00,30888.00,128213.00,-1067.00,-697.00,173563.00,36494.00,27399.00,109670.00,52743.00,32474.00,3489.00,18544.00,-1067.00,-697.00,68387.00,54263.00,-3766.00,11400.00,-21.00,6512.00,4327.00,120969.00,18544.00,528.00,12645.00,114543.00,86341.00,28202.00,1236068.00,9.79,9.27,6.99,2.28
1993:Q3,149153.00,-655.00,24800.00,-15682.00,-10002.00,-2737.00,1649.00,-12832.00,-4768.00,-14082.00,27296.00,-5128.00,-274.00,49583.00,8949.00,90409.00,9890.00,229719.00,72186.00,30926.00,130271.00,-1075.00,-2588.00,175923.00,36966.00,27757.00,111201.00,53796.00,35220.00,3169.00,19071.00,-1075.00,-2588.00,89203.00,52080.00,-4768.00,24006.00,9780.00,8105.00,4209.00,117954.00,19071.00,-84.00,-9669.00,89299.00,81037.00,8262.00,1247798.00,9.45,7.16,6.49,0.66
1993:Q4,142099.00,-177.00,31649.00,-41393.00,8308.00,29818.00,4725.00,32365.00,-19214.00,-21407.00,33349.00,-19.00,-24830.00,45029.00,9354.00,76555.00,7805.00,241614.00,76190.00,32353.00,134287.00,-1086.00,-130.00,178257.00,37440.00,28096.00,112721.00,63358.00,38750.00,4257.00,21566.00,-1086.00,-130.00,95098.00,39729.00,-2502.00,43501.00,7133.00,7237.00,4786.00,115145.00,21566.00,179.00,-10892.00,82508.00,94530.00,-12023.00,1278305.00,9.01,6.45,7.39,-0.94
1994:Q1,207560.00,-41.00,-24564.00,5036.00,3215.00,106794.00,492.00,39354.00,57182.00,-9127.00,18893.00,1451.00,-21109.00,20731.00,7007.00,95885.00,13155.00,249643.00,78339.00,32348.00,135883.00,-1105.00,4179.00,180769.00,38145.00,28192.00,114432.00,68875.00,40194.00,4157.00,21450.00,-1105.00,4179.00,36315.00,31470.00,-5252.00,-2293.00,491.00,11900.00,-3815.00,236305.00,21450.00,-142.00,11412.00,226408.00,82623.00,143785.00,1284023.00,18.40,17.63,6.43,11.20
1994:Q2,128232.00,1131.00,-3782.00,-31080.00,-12460.00,100025.00,1421.00,43852.00,22882.00,10452.00,21419.00,-2096.00,-39456.00,7680.00,6728.00,91137.00,10405.00,256618.00,81364.00,33399.00,138167.00,-1123.00,4812.00,182875.00,38701.00,28490.00,115685.00,73743.00,42663.00,4910.00,22482.00,-1123.00,4812.00,94692.00,47189.00,-2350.00,34704.00,992.00,14158.00,5326.00,112610.00,22482.00,235.00,12905.00,102798.00,74036.00,28762.00,1292025.00,8.72,7.96,5.73,2.23
1994:Q3,125256.00,510.00,-5529.00,17113.00,-8299.00,46944.00,2064.00,41671.00,16767.00,-22770.00,9212.00,-1523.00,-47503.00,11218.00,16388.00,81595.00,14342.00,257232.00,80930.00,33787.00,140610.00,-1145.00,3050.00,185502.00,39332.00,28768.00,117402.00,71730.00,41598.00,5019.00,23208.00,-1145.00,3050.00,103461.00,50033.00,-2940.00,41373.00,-1066.00,16061.00,4909.00,98434.00,23208.00,173.00,-9339.00,65714.00,78169.00,-12455.00,1315218.00,7.48,5.00,5.94,-0.95
1994:Q4,159232.00,1494.00,15065.00,-12226.00,33724.00,118917.00,699.00,63598.00,29822.00,-7578.00,32375.00,-949.00,-15688.00,-46983.00,6001.00,48755.00,11122.00,261526.00,80604.00,34439.00,145807.00,-1171.00,1848.00,188350.00,40040.00,29024.00,119286.00,73176.00,40564.00,5414.00,26521.00,-1171.00,1848.00,133909.00,47257.00,-4294.00,61215.00,9642.00,20091.00,4898.00,103397.00,26521.00,244.00,-12491.00,64141.00,96587.00,-32447.00,1352948.00,7.64,4.74,7.14,-2.40
1995:Q1,143273.00,1477.00,-17432.00,49566.00,24535.00,-25120.00,503.00,9881.00,-27328.00,-23523.00,15347.00,2580.00,-3519.00,-2885.00,10295.00,81683.00,22093.00,257695.00,79660.00,36295.00,143193.00,-1198.00,-254.00,190651.00,40376.00,29705.00,120571.00,67044.00,39284.00,6590.00,22622.00,-1198.00,-254.00,47988.00,28308.00,2187.00,3377.00,-3919.00,18036.00,4830.00,167159.00,22622.00,174.00,15523.00,159886.00,103784.00,56102.00,1370192.00,12.20,11.67,7.57,4.09
1995:Q2,140048.00,2137.00,7190.00,29280.00,29096.00,-24814.00,505.00,807.00,5507.00,-28213.00,-3420.00,30.00,-20455.00,3732.00,11804.00,83580.00,18468.00,254448.00,77563.00,35931.00,144498.00,-1211.00,-2333.00,193473.00,41078.00,29934.00,122461.00,60976.00,36486.00,5997.00,22037.00,-1211.00,-2333.00,109329.00,49771.00,3297.00,38580.00,1054.00,16627.00,4764.00,96459.00,22037.00,1224.00,13244.00,86442.00,62739.00,23703.00,1349632.00,7.15,6.40,4.65,1.76
1995:Q3,169499.00,-358.00,-31589.00,35880.00,19401.00,40057.00,503.00,-8201.00,21120.00,-4902.00,31537.00,-171.00,-22065.00,18513.00,6209.00,90313.00,13308.00,259185.00,80791.00,35601.00,148100.00,-1207.00,-4099.00,195579.00,41708.00,30150.00,123722.00,63606.00,39084.00,5451.00,24378.00,-1207.00,-4099.00,131332.00,56412.00,3822.00,46472.00,10787.00,13840.00,5151.00,106923.00,24378.00,725.00,-11245.00,70575.00,87054.00,-16480.00,1391899.00,7.68,5.07,6.25,-1.18
1995:Q4,204632.00,1309.00,5492.00,16991.00,27720.00,-4259.00,504.00,-7283.00,26689.00,-25716.00,1547.00,18055.00,4287.00,29993.00,8246.00,80941.00,15856.00,267284.00,82868.00,35904.00,150336.00,-1187.00,-637.00,197452.00,42264.00,30349.00,124839.00,69832.00,40603.00,5555.00,25498.00,-1187.00,-637.00,116188.00,33087.00,5175.00,58561.00,-3669.00,23035.00,3808.00,162083.00,25498.00,609.00,-14819.00,121157.00,99345.00,21812.00,1420844.00,11.41,8.53,6.99,1.54
1996:Q1,230632.00,2665.00,-7461.00,73053.00,37708.00,-18192.00,745.00,-5473.00,-5195.00,-8051.00,-218.00,8420.00,-24811.00,59439.00,3504.00,79805.00,16501.00,273086.00,85430.00,36752.00,151774.00,-1214.00,344.00,199106.00,42520.00,30753.00,125834.00,73980.00,42910.00,5999.00,25941.00,-1214.00,344.00,79495.00,49347.00,4739.00,-5952.00,20831.00,10531.00,5389.00,230505.00,25941.00,432.00,15753.00,219886.00,103097.00,116789.00,1443842.00,15.96,15.23,7.14,8.09
1996:Q2,152405.00,1672.00,-4230.00,15889.00,-24341.00,53502.00,1300.00,-30280.00,56049.00,-1775.00,28207.00,-5230.00,-28327.00,42995.00,7161.00,73641.00,19673.00,284190.00,89583.00,37225.00,155571.00,-1177.00,2989.00,201607.00,43061.00,30938.00,127607.00,82584.00,46522.00,6286.00,27964.00,-1177.00,2989.00,137891.00,58975.00,7849.00,34372.00,1162.00,35534.00,5742.00,102839.00,27964.00,1363.00,13854.00,87367.00,46028.00,41339.00,1410566.00,7.29,6.19,3.26,2.93
1996:Q3,121522.00,4000.00,-7539.00,35199.00,8902.00,15693.00,1023.00,22039.00,35461.00,-21765.00,-21065.00,-2931.00,-63983.00,23530.00,13644.00,74588.00,20419.00,288375.00,90290.00,38545.00,156273.00,-1143.00,4411.00,203356.00,43664.00,31123.00,128569.00,85019.00,46626.00,7422.00,27703.00,-1143.00,4411.00,129462.00,63990.00,4020.00,33267.00,828.00,27357.00,6034.00,83113.00,27703.00,358.00,-12385.00,42667.00,90674.00,-48007.00,1470125.00,5.65,2.90,6.17,-3.27
1996:Q4,203372.00,4028.00,-3305.00,20465.00,8729.00,-4735.00,1022.00,1769.00,19503.00,-12023.00,-15006.00,35387.00,-28348.00,36934.00,13722.00,100393.00,20101.00,288947.00,89565.00,40327.00,158632.00,-1111.00,1534.00,205645.00,44327.00,31304.00,130014.00,83302.00,45238.00,9023.00,28618.00,-1111.00,1534.00,136841.00,49813.00,10652.00,44031.00,6890.00,25455.00,5946.00,155779.00,28618.00,720.00,-14434.00,112007.00,105415.00,6592.00,1505410.00,10.35,7.44,7.00,0.44
1997:Q1,122920.00,2811.00,-26531.00,42890.00,37510.00,-45537.00,323.00,-10316.00,6547.00,-4831.00,-37260.00,-11208.00,-29687.00,32703.00,11751.00,83898.00,24320.00,293580.00,90378.00,41080.00,162324.00,-1158.00,955.00,207298.00,44575.00,31929.00,130794.00,86282.00,45803.00,9151.00,31530.00,-1158.00,955.00,88876.00,46294.00,3505.00,-19702.00,6479.00,52300.00,6420.00,126744.00,31530.00,423.00,16113.00,110904.00,109447.00,1457.00,1530444.00,8.28,7.25,7.15,0.10
1997:Q2,170207.00,346.00,7487.00,25306.00,-17281.00,-23438.00,323.00,-58707.00,14791.00,9041.00,11115.00,15880.00,-30131.00,47759.00,10812.00,105252.00,28214.00,295633.00,92052.00,42431.00,160253.00,-1165.00,2062.00,209916.00,45295.00,32190.00,132432.00,85716.00,46757.00,10241.00,27821.00,-1165.00,2062.00,151974.00,54113.00,12137.00,23862.00,10602.00,51261.00,6581.00,110529.00,27821.00,866.00,14146.00,95988.00,34998.00,60991.00,1467151.00,7.53,6.54,2.39,4.16
