date,FA266905005.Q,FA266903001.Q,FA266904101.Q,FA266400101.Q,FA266900005.Q,FA266903011.Q,FA266904001.Q,FA266400201.Q,FA265440005.Q,FA266000105.Q,FA265090005.Q,FA265420005.Q,FA265000005.Q,FA264090005.Q,FA263011205.Q,FA313111303.Q,FA264016005.Q,FA263020005.Q,FA263030005.Q,FA263034003.Q,FA262051003.Q,FA264022005.Q,FA263069103.Q,FA263061105.Q,FA263061110.Q,FA263061120.Q,FA263061705.Q,FA263062003.Q,FA263063005.Q,FA263069500.Q,FA263064105.Q,FA263064203.Q,FA263070003.Q,FA263092001.Q,FA264190005.Q,FA263111005.Q,FA263191005.Q,FA262151003.Q,FA264122005.Q,FA263169105.Q,FA263163005.Q,FA264123005.Q,FA263168005.Q,FA263169005.Q,FA263164103.Q,FA263170003.Q,FA263192005.Q,FA263190005.Q,FA313092803.Q,FA263191103.Q,FA263194735.Q,FA267005005.Q,FA266903005.Q,FA266904005.Q,FA266400101.Q,FA266400201.Q,FA266000005.Q
2006:Q1,2946766.00,2194408.00,586512.00,165846.00,2159424.00,1417188.00,661948.00,80288.00,-5157.00,792499.00,293438.00,0.00,293438.00,1328893.00,0.00,0.00,-65104.00,-3804.00,-10944.00,-1132.00,273764.00,633084.00,5748.00,61748.00,23523.00,38226.00,153137.00,2000.00,410450.00,50965.00,239860.00,18236.00,16540.00,177428.00,1035454.00,-2052.00,275500.00,165552.00,158843.00,80849.00,77994.00,-11581.00,-1044.00,-10537.00,169808.00,8396.00,235204.00,35784.00,5208.00,0.00,30576.00,499061.00,-777220.00,75436.00,165846.00,80288.00,-787342.00
2006:Q2,3069865.00,2244983.00,649183.00,175699.00,2256859.00,1463415.00,719546.00,73898.00,-2226.00,815232.00,592973.00,0.00,592973.00,1424808.00,0.00,0.00,-55796.00,11744.00,66720.00,-1128.00,-168028.00,1173868.00,139696.00,233490.00,66494.00,166996.00,356358.00,2000.00,442324.00,25196.00,82316.00,10844.00,16628.00,262444.00,831835.00,2240.00,390648.00,-157656.00,263186.00,-62075.00,325261.00,30077.00,38128.00,-8051.00,87432.00,4132.00,140640.00,71136.00,648.00,0.00,70488.00,222259.00,-781568.00,70363.00,175699.00,73898.00,-813006.00
2006:Q3,3153062.00,2285726.00,687606.00,179730.00,2294338.00,1480136.00,744661.00,69541.00,-288.00,859012.00,634573.00,0.00,634573.00,1544572.00,0.00,0.00,2384.00,-5208.00,23968.00,9252.00,202996.00,1015640.00,91856.00,111473.00,-90912.00,202385.00,171320.00,8728.00,632263.00,-54580.00,105892.00,26480.00,-4232.00,221980.00,909999.00,-4024.00,66660.00,147480.00,349185.00,363061.00,-13876.00,-16486.00,-7424.00,-9062.00,36208.00,-3820.00,288596.00,46200.00,1344.00,0.00,44856.00,224439.00,-805590.00,57055.00,179730.00,69541.00,-858724.00
2006:Q4,3144121.00,2263924.00,703253.00,176944.00,2394565.00,1544523.00,770803.00,79239.00,-284.00,749840.00,598048.00,-308.00,598356.00,1620356.00,0.00,0.00,139620.00,42920.00,56180.00,9252.00,-69796.00,1052244.00,-17564.00,194625.00,-44693.00,239318.00,187573.00,8728.00,678882.00,3376.00,49992.00,32060.00,-6244.00,310752.00,1021999.00,-5660.00,-10984.00,68276.00,337758.00,11641.00,326117.00,35954.00,38024.00,-2070.00,255876.00,5428.00,315248.00,20104.00,896.00,0.00,19208.00,151792.00,-719401.00,67550.00,176944.00,79239.00,-749556.00
2007:Q1,3248700.00,2308949.00,734420.00,205331.00,2449461.00,1580470.00,803048.00,65943.00,-260.00,799499.00,542761.00,0.00,542761.00,1825696.00,0.00,0.00,-477828.00,-19320.00,26424.00,9248.00,602692.00,1234016.00,81828.00,242240.00,63846.00,178394.00,179442.00,8728.00,721778.00,79580.00,125636.00,35136.00,10116.00,199996.00,1282936.00,288.00,164244.00,289736.00,191952.00,-20892.00,212844.00,-616.00,2224.00,-2840.00,204888.00,2984.00,404896.00,24564.00,1136.00,0.00,23428.00,256738.00,-728479.00,68628.00,205331.00,65943.00,-799239.00
2007:Q2,3323447.00,2358045.00,778519.00,186883.00,2565642.00,1625070.00,869151.00,71421.00,-475.00,758280.00,720119.00,1976.00,718143.00,2538315.00,0.00,0.00,178172.00,10048.00,72268.00,9252.00,156072.00,1348936.00,58544.00,180332.00,-29414.00,209745.00,387914.00,8728.00,713419.00,47187.00,381828.00,27960.00,44540.00,262052.00,1820172.00,-104.00,539376.00,227764.00,436056.00,19496.00,416560.00,41932.00,44072.00,-2140.00,136616.00,20820.00,354948.00,62764.00,4736.00,0.00,58028.00,38161.00,-732975.00,90632.00,186883.00,71421.00,-757805.00
2007:Q3,3362427.00,2399635.00,763573.00,199219.00,2676955.00,1687522.00,911712.00,77721.00,-520.00,685992.00,-577913.00,0.00,-577913.00,725979.00,0.00,0.00,232196.00,-8996.00,-8480.00,28664.00,-283280.00,125556.00,-82448.00,-21955.00,69582.00,-91537.00,222226.00,12672.00,-4939.00,222879.00,62748.00,-9276.00,19036.00,344932.00,1303892.00,216.00,391488.00,87228.00,140124.00,-192852.00,332976.00,36980.00,40316.00,-3336.00,257244.00,428.00,309396.00,80788.00,360.00,0.00,80428.00,1263905.00,-712113.00,148139.00,199219.00,77721.00,-685472.00
2007:Q4,3403063.00,2466029.00,723784.00,213250.00,2773102.00,1765432.00,918709.00,88961.00,-358.00,630319.00,-76954.00,0.00,-76954.00,792238.00,0.00,0.00,-370584.00,-3472.00,56424.00,28664.00,-184980.00,717736.00,8132.00,260492.00,93454.00,167038.00,168346.00,12672.00,268094.00,59546.00,407052.00,-4444.00,8612.00,77684.00,869192.00,88.00,82924.00,-112028.00,170960.00,-83008.00,253968.00,26244.00,30928.00,-4684.00,-7624.00,18500.00,586916.00,103212.00,372.00,96000.00,6840.00,707273.00,-700597.00,194925.00,213250.00,88961.00,-629961.00
2008:Q1,3532607.00,2571371.00,725835.00,235401.00,2800655.00,1814612.00,906108.00,79935.00,-379.00,732331.00,283249.00,0.00,283249.00,788603.00,0.00,0.00,-482608.00,-14604.00,60264.00,28664.00,26264.00,555672.00,43116.00,406780.00,182782.00,223997.00,97058.00,12668.00,-3949.00,-31749.00,263132.00,-14292.00,43684.00,354176.00,505354.00,1104.00,-145596.00,287480.00,-131102.00,212038.00,-343140.00,50456.00,52268.00,-1812.00,72092.00,-5936.00,368796.00,8060.00,412.00,-12000.00,19648.00,449082.00,-756759.00,180273.00,235401.00,79935.00,-731952.00
2008:Q2,3624359.00,2679885.00,715105.00,229369.00,2906644.00,1920458.00,899608.00,86578.00,-445.00,718160.00,1083860.00,0.00,1083860.00,717862.00,0.00,0.00,6460.00,-13404.00,-19236.00,28664.00,-569776.00,942000.00,-41088.00,597964.00,237925.00,360038.00,99415.00,12672.00,273038.00,-71746.00,128328.00,-3616.00,23640.00,266548.00,-365999.00,5068.00,-446980.00,-445796.00,-5735.00,41686.00,-47421.00,-14576.00,-12440.00,-2136.00,50040.00,17304.00,380560.00,94116.00,4268.00,164000.00,-74152.00,-365700.00,-759427.00,184503.00,229369.00,86578.00,-717715.00
2008:Q3,3598694.00,2697215.00,674112.00,227367.00,2890253.00,1923587.00,876317.00,90349.00,23805.00,684636.00,580392.00,-4.00,580396.00,375904.00,0.00,0.00,498772.00,59920.00,60360.00,18744.00,-517000.00,7952.00,-133168.00,796889.00,442266.00,354623.00,-398382.00,-876.00,-256511.00,-38380.00,59928.00,-33484.00,8140.00,250952.00,-204492.00,716.00,-534116.00,-148176.00,-516956.00,-276386.00,-240570.00,22112.00,23124.00,-1012.00,-94556.00,-9496.00,266840.00,809140.00,516.00,905052.00,-96428.00,104244.00,-773628.00,202205.00,227367.00,90349.00,-708441.00
2008:Q4,3172170.00,2311554.00,624620.00,235996.00,2563752.00,1709112.00,745682.00,108958.00,-1338.00,609756.00,1113295.00,0.00,1113295.00,785016.00,0.00,0.00,1398980.00,224112.00,192392.00,18740.00,-1458156.00,113096.00,-105012.00,1044752.00,958274.00,86477.00,-725802.00,-880.00,-99961.00,-36772.00,61892.00,-49480.00,-48476.00,368688.00,-328279.00,12504.00,-197292.00,-1224800.00,-193727.00,-261478.00,67751.00,-3444.00,-2416.00,-1028.00,-181776.00,-16720.00,300124.00,1176852.00,340.00,1061860.00,114652.00,-503539.00,-602442.00,121062.00,235996.00,108958.00,-608418.00
2009:Q1,2645183.00,1913357.00,507499.00,224327.00,2252495.00,1519493.00,635914.00,97088.00,-447.00,393135.00,-67850.00,0.00,-67850.00,-346212.00,0.00,0.00,-402760.00,-25028.00,-206556.00,18744.00,40492.00,308628.00,-52944.00,786171.00,392601.00,393570.00,-275297.00,-876.00,-148426.00,-105604.00,68596.00,-26888.00,-6496.00,-9340.00,-278363.00,3928.00,-146516.00,472032.00,82085.00,64632.00,17453.00,-13548.00,-11832.00,-1716.00,-2560.00,11384.00,291568.00,-976736.00,552.00,-975244.00,-2044.00,460985.00,-393864.00,128415.00,224327.00,97088.00,-392688.00
2009:Q2,2601345.00,1864465.00,497926.00,238954.00,2240443.00,1522743.00,622594.00,95106.00,-495.00,361397.00,-65271.00,0.00,-65271.00,2702.00,0.00,0.00,-557624.00,-14104.00,-59692.00,18740.00,-22752.00,332092.00,-60212.00,676460.00,117902.00,558558.00,-86574.00,-880.00,-196702.00,-9426.00,176684.00,4140.00,13672.00,120972.00,67973.00,14528.00,181456.00,-35196.00,228937.00,-6592.00,235529.00,-27412.00,-28556.00,1144.00,141008.00,-12896.00,263664.00,-686116.00,5188.00,-781332.00,90028.00,426668.00,-341722.00,124668.00,238954.00,95106.00,-360902.00
2009:Q3,2713469.00,2002002.00,475402.00,236065.00,2340581.00,1596440.00,654877.00,89264.00,-588.00,373476.00,-196735.00,0.00,-196735.00,909629.00,0.00,190392.00,408496.00,1516.00,-41100.00,-4348.00,-75668.00,-126248.00,-47368.00,316858.00,-45903.00,362761.00,-317597.00,16268.00,-94409.00,-43595.00,300836.00,46312.00,33640.00,219396.00,1106364.00,196084.00,252768.00,206516.00,200708.00,185512.00,15196.00,-7648.00,-7704.00,56.00,104892.00,-3524.00,345804.00,-189236.00,312.00,-231312.00,41764.00,570211.00,-405562.00,179475.00,236065.00,89264.00,-372888.00
2009:Q4,2887955.00,2152885.00,510569.00,224501.00,2486825.00,1712284.00,682203.00,92338.00,-727.00,401857.00,442004.00,0.00,442004.00,237893.00,0.00,0.00,-255616.00,896.00,14188.00,-4352.00,-161224.00,127320.00,-33088.00,438270.00,-494892.00,933162.00,-224576.00,16268.00,-69554.00,-17199.00,231132.00,47616.00,-15612.00,270744.00,-204111.00,-5516.00,-463116.00,-299192.00,434589.00,-6108.00,440697.00,-8936.00,-11304.00,2368.00,11444.00,7172.00,340496.00,-221052.00,552.00,-185936.00,-35668.00,-40147.00,-440601.00,171634.00,224501.00,92338.00,-401130.00
2010:Q1,2974428.00,2241931.00,493014.00,239483.00,2539135.00,1753227.00,696611.00,89297.00,-504.00,435797.00,376924.00,0.00,376924.00,1106968.00,0.00,0.00,-78044.00,11588.00,-17848.00,-4348.00,219980.00,482456.00,-16040.00,696443.00,-91699.00,788142.00,-113313.00,16268.00,-100902.00,48616.00,219768.00,45240.00,32712.00,146848.00,730043.00,3092.00,-213940.00,370056.00,151127.00,-24878.00,176005.00,6888.00,5472.00,1416.00,45164.00,-4684.00,380304.00,-7964.00,1940.00,-41088.00,31184.00,58873.00,-488704.00,203597.00,239483.00,89297.00,-435293.00
2010:Q2,3074530.00,2337255.00,506679.00,230596.00,2624643.00,1814026.00,711991.00,98626.00,-558.00,450445.00,-13616.00,0.00,-13616.00,636430.00,0.00,0.00,-74068.00,12416.00,19076.00,-4352.00,-102956.00,560712.00,-33764.00,637377.00,103833.00,533544.00,45847.00,16272.00,-105020.00,-65078.00,88680.00,53952.00,25504.00,122544.00,650046.00,660.00,169036.00,303960.00,-82614.00,-55594.00,-27020.00,18536.00,19060.00,-524.00,89036.00,12524.00,264524.00,-125616.00,5308.00,4980.00,-135904.00,464061.00,-523229.00,205312.00,230596.00,98626.00,-449887.00
2010:Q3,3162537.00,2404859.00,520789.00,236889.00,2687902.00,1869845.00,720513.00,97544.00,-1128.00,475763.00,621911.00,0.00,621911.00,1606520.00,0.00,0.00,-187212.00,33016.00,-19880.00,-9872.00,256988.00,1084228.00,14520.00,1115398.00,23039.00,1092359.00,-91771.00,9892.00,36189.00,-52220.00,111564.00,61172.00,-1324.00,330060.00,984609.00,4384.00,165212.00,225708.00,85729.00,13906.00,71823.00,30196.00,29924.00,272.00,67596.00,-2076.00,333416.00,74444.00,1312.00,-4736.00,77868.00,-146148.00,-535014.00,199724.00,236889.00,97544.00,-474635.00
2010:Q4,3250448.00,2475921.00,535720.00,238807.00,2826543.00,1972239.00,750959.00,103345.00,-522.00,424427.00,87713.00,-20.00,87733.00,1000195.00,0.00,0.00,92120.00,60968.00,38056.00,-9868.00,-4604.00,430128.00,-7640.00,512194.00,-195801.00,707995.00,-106999.00,9892.00,22681.00,-12069.00,103564.00,60312.00,17636.00,223952.00,912461.00,-800.00,165936.00,-67980.00,344513.00,55762.00,288751.00,41488.00,41360.00,128.00,114804.00,18404.00,226072.00,70024.00,776.00,56.00,69192.00,336714.00,-503682.00,215239.00,238807.00,103345.00,-423905.00
2011:Q1,3388156.00,2595802.00,536984.00,255370.00,2901125.00,2033325.00,765109.00,102691.00,-607.00,487638.00,1220444.00,2.00,1220442.00,2217973.00,0.00,0.00,1035396.00,83432.00,85368.00,-9872.00,226956.00,416656.00,63968.00,444703.00,-166881.00,611584.00,-48203.00,9888.00,-53700.00,44009.00,104152.00,61692.00,5612.00,164572.00,997531.00,14476.00,193728.00,-4456.00,280543.00,120158.00,160385.00,68764.00,68552.00,212.00,111524.00,-19888.00,405916.00,-53076.00,2276.00,-300.00,-55052.00,-732806.00,-562477.00,228125.00,255370.00,102691.00,-487031.00
2011:Q2,3511178.00,2695272.00,560121.00,255785.00,3006055.00,2108323.00,791197.00,106535.00,-3879.00,509002.00,-12766.00,1.00,-12767.00,1041131.00,0.00,0.00,-111424.00,78176.00,70052.00,-9872.00,128296.00,443996.00,-1940.00,585274.00,-8953.00,594227.00,-59531.00,9888.00,-89695.00,42639.00,82508.00,65132.00,10092.00,241536.00,1053898.00,25068.00,-382136.00,254340.00,325122.00,-51918.00,377040.00,31664.00,32076.00,-412.00,25604.00,-1260.00,512192.00,263304.00,5840.00,0.00,257464.00,521768.00,-586949.00,231076.00,255785.00,106535.00,-505123.00
2011:Q3,3520899.00,2715258.00,555837.00,249804.00,3060196.00,2142856.00,811351.00,105989.00,-1635.00,462338.00,552240.00,0.00,552240.00,804341.00,0.00,0.00,234108.00,76872.00,22420.00,19060.00,-221356.00,250920.00,-20524.00,404145.00,-63622.00,467767.00,-19054.00,-12744.00,-100903.00,50453.00,60288.00,-3528.00,50920.00,264184.00,252101.00,16316.00,-154620.00,66828.00,-132419.00,-256378.00,123959.00,53768.00,52924.00,844.00,8208.00,33928.00,304244.00,55848.00,1704.00,2000.00,52144.00,-89902.00,-572402.00,255514.00,249804.00,105989.00,-460703.00
2011:Q4,3522815.00,2739126.00,531076.00,252613.00,3049606.00,2140977.00,802913.00,105716.00,-415.00,473624.00,-93220.00,-10.00,-93210.00,135408.00,0.00,0.00,-302312.00,88848.00,11376.00,19060.00,236592.00,-297232.00,-38536.00,-13014.00,-10972.00,-2042.00,-39424.00,-4496.00,-201762.00,-1672.00,-54692.00,159500.00,1960.00,273980.00,228618.00,7648.00,-516876.00,68868.00,39606.00,-25866.00,65472.00,24108.00,19340.00,4768.00,-117536.00,3276.00,453888.00,265636.00,436.00,397292.00,-132092.00,566844.00,-598149.00,271837.00,252613.00,105716.00,-473209.00
2012:Q1,3594394.00,2784288.00,558531.00,251575.00,3082410.00,2169572.00,809744.00,103094.00,-415.00,512399.00,907907.00,-207.00,908114.00,1117624.00,0.00,0.00,153152.00,58452.00,-42928.00,19056.00,-126532.00,738616.00,31908.00,816813.00,-42439.00,859252.00,3587.00,-2796.00,-110896.00,-84572.00,139580.00,97744.00,15652.00,149404.00,209509.00,4932.00,-102488.00,-9488.00,-53123.00,32865.00,-85988.00,36048.00,28488.00,7560.00,71624.00,-10812.00,407388.00,-134572.00,1456.00,-213364.00,77336.00,-395508.00,-614716.00,251213.00,251575.00,103094.00,-511984.00
2012:Q2,3589537.00,2780712.00,555043.00,253782.00,3093964.00,2199803.00,786471.00,107690.00,-1368.00,496941.00,432366.00,0.00,432366.00,522992.00,0.00,0.00,70844.00,37216.00,35856.00,19060.00,-79100.00,80492.00,-59744.00,553490.00,68806.00,484684.00,-184822.00,-5644.00,-222788.00,-50644.00,-77032.00,180808.00,8616.00,296876.00,90626.00,13156.00,-405456.00,55444.00,-842.00,-54223.00,53381.00,64184.00,59868.00,4316.00,214544.00,6384.00,288052.00,-144840.00,7012.00,-74052.00,-77800.00,64575.00,-580909.00,231428.00,253782.00,107690.00,-495573.00
2012:Q3,3568640.00,2744535.00,567826.00,256279.00,3132487.00,2209354.00,804856.00,118277.00,-2276.00,438429.00,211961.00,0.00,211961.00,1047303.00,0.00,0.00,-251652.00,92752.00,69044.00,26072.00,95312.00,753188.00,20456.00,642000.00,192341.00,449659.00,22515.00,1692.00,66525.00,-28421.00,114520.00,-17116.00,26032.00,167572.00,835342.00,3332.00,100780.00,21052.00,334486.00,78365.00,256121.00,18532.00,18284.00,248.00,142456.00,-720.00,324840.00,-109416.00,1000.00,-61676.00,-48740.00,226468.00,-535181.00,237030.00,256279.00,118277.00,-436153.00
2012:Q4,3575664.00,2745842.00,574360.00,255462.00,3146728.00,2214000.00,804984.00,127744.00,30251.00,398685.00,316743.00,0.00,316743.00,756810.00,0.00,0.00,-516420.00,84228.00,89028.00,26068.00,81384.00,411368.00,7812.00,346685.00,-162784.00,509469.00,-135712.00,4372.00,188211.00,-45270.00,371108.00,56396.00,-3768.00,202688.00,440067.00,-3580.00,-182424.00,77016.00,362851.00,54469.00,308382.00,25236.00,14960.00,10276.00,-12728.00,7904.00,337104.00,-171312.00,280.00,-14644.00,-156948.00,81942.00,-531842.00,230624.00,255462.00,127744.00,-428936.00
2013:Q1,3609547.00,2761724.00,585910.00,261913.00,3183644.00,2242211.00,812673.00,128760.00,-608.00,426511.00,166110.00,0.00,166110.00,1353107.00,0.00,0.00,381988.00,11156.00,-3520.00,26072.00,250588.00,648940.00,28828.00,634742.00,238332.00,396409.00,-157680.00,3160.00,139891.00,-4601.00,-39220.00,-66212.00,13624.00,134292.00,1186997.00,3500.00,203104.00,-44252.00,329021.00,120653.00,208368.00,32360.00,33284.00,-924.00,283200.00,-2304.00,295740.00,86628.00,148.00,-3336.00,89816.00,260401.00,-519513.00,226763.00,261913.00,128760.00,-425903.00
2013:Q2,3617447.00,2767775.00,582230.00,267442.00,3205064.00,2253056.00,826888.00,125120.00,-1303.00,413686.00,563188.00,0.00,563188.00,1547500.00,0.00,0.00,1133520.00,33132.00,27648.00,26068.00,-65924.00,260008.00,7032.00,167770.00,-81568.00,249338.00,-123124.00,4312.00,204018.00,17236.00,-158020.00,9516.00,20168.00,244148.00,984312.00,-764.00,200572.00,-163876.00,66904.00,13653.00,53251.00,28632.00,24928.00,3704.00,598828.00,16912.00,400256.00,-163152.00,8312.00,-25508.00,-145956.00,-149502.00,-514719.00,244658.00,267442.00,125120.00,-412383.00
2013:Q3,3617543.00,2767008.00,574028.00,276507.00,3232171.00,2274106.00,826272.00,131793.00,-1019.00,386391.00,465621.00,0.00,465621.00,1026728.00,0.00,0.00,-161632.00,90132.00,81648.00,-3564.00,-6080.00,547356.00,-87288.00,297132.00,-94070.00,391203.00,76578.00,5428.00,255505.00,-48860.00,307508.00,-23796.00,7572.00,236444.00,561108.00,-4004.00,-36532.00,66348.00,176412.00,-26583.00,202995.00,44604.00,40988.00,3616.00,-115960.00,6372.00,321952.00,101916.00,80.00,-4672.00,106508.00,-79230.00,-492902.00,252244.00,276507.00,131793.00,-385372.00
2013:Q4,3635832.00,2777944.00,582967.00,274921.00,3315108.00,2337059.00,836345.00,141704.00,-427.00,321151.00,363434.00,0.00,363434.00,686009.00,0.00,0.00,-105132.00,69120.00,101400.00,-3568.00,-42024.00,757960.00,48028.00,593132.00,30534.00,562598.00,-130238.00,4940.00,242098.00,19377.00,-340420.00,15068.00,4632.00,209596.00,322575.00,-11128.00,-242616.00,-292428.00,251911.00,28081.00,223830.00,56212.00,57024.00,-812.00,383664.00,18240.00,277156.00,-118436.00,308.00,-956.00,-117788.00,-42283.00,-440885.00,253378.00,274921.00,141704.00,-320724.00
2014:Q1,3715393.00,2847434.00,588159.00,279800.00,3320129.00,2339050.00,839773.00,141306.00,-503.00,395767.00,829933.00,-80.00,830013.00,1595836.00,0.00,0.00,468128.00,119732.00,64892.00,-3564.00,241404.00,537092.00,20636.00,492330.00,11633.00,480697.00,-115005.00,2880.00,136251.00,46628.00,398260.00,21432.00,51448.00,-349616.00,765823.00,-3824.00,-100200.00,219076.00,92495.00,63773.00,28722.00,55460.00,54936.00,524.00,345964.00,-25780.00,214696.00,-32064.00,0.00,540.00,-32604.00,-434166.00,-508384.00,251614.00,279800.00,141306.00,-395264.00
2014:Q2,3793654.00,2903997.00,605512.00,284145.00,3414359.00,2388363.00,848217.00,177779.00,-433.00,379728.00,443711.00,0.00,443711.00,1334720.00,0.00,0.00,114344.00,66796.00,137408.00,-3568.00,131084.00,512320.00,42236.00,355052.00,-137025.00,492077.00,-16027.00,2712.00,128347.00,832.00,-41020.00,106392.00,19664.00,290468.00,891010.00,3092.00,-75840.00,-174096.00,370770.00,34373.00,336397.00,61136.00,56372.00,4764.00,366908.00,11096.00,292472.00,35472.00,6752.00,-1132.00,29852.00,-63983.00,-515634.00,242705.00,284145.00,177779.00,-379295.00
2014:Q3,3776150.00,2880298.00,607545.00,288307.00,3394569.00,2394679.00,868735.00,131155.00,-413.00,381994.00,383878.00,0.00,383878.00,1502710.00,0.00,0.00,56148.00,14420.00,-14744.00,7272.00,-57144.00,680716.00,12148.00,330130.00,-1231.00,331361.00,88715.00,4968.00,244755.00,117582.00,203280.00,74324.00,-18420.00,439276.00,1118832.00,-3552.00,197392.00,128968.00,34392.00,-196595.00,230987.00,-30080.00,-30628.00,548.00,437932.00,-6668.00,374040.00,-13592.00,1904.00,464.00,-15960.00,-1884.00,-485619.00,261190.00,288307.00,131155.00,-381581.00
2014:Q4,3813130.00,2904556.00,614786.00,293788.00,3362503.00,2379040.00,851627.00,131836.00,-428.00,451055.00,-195430.00,0.00,-195430.00,290345.00,0.00,0.00,-514956.00,130304.00,28992.00,20144.00,106860.00,397964.00,-44284.00,96659.00,71059.00,25601.00,9865.00,6748.00,328975.00,-41251.00,-94308.00,-71396.00,3252.00,324740.00,485775.00,-10044.00,-493056.00,-109996.00,153747.00,12885.00,140862.00,37136.00,33656.00,3480.00,575700.00,-1944.00,367948.00,-33716.00,704.00,5152.00,-39572.00,646485.00,-525516.00,236841.00,293788.00,131836.00,-450627.00
2015:Q1,3710009.00,2822444.00,592057.00,295508.00,3230935.00,2287785.00,809139.00,134011.00,-523.00,479597.00,-282290.00,0.00,-282290.00,1295557.00,0.00,0.00,-11184.00,66696.00,29496.00,-13284.00,-44372.00,286744.00,46408.00,-159201.00,114006.00,-273207.00,-52762.00,9044.00,443255.00,26521.00,35344.00,102356.00,16808.00,800432.00,1577848.00,-16636.00,-39812.00,272056.00,125392.00,142468.00,-17076.00,41104.00,40984.00,120.00,788732.00,-4264.00,370464.00,40812.00,8744.00,-2872.00,34940.00,761887.00,-534659.00,217082.00,295508.00,134011.00,-479074.00
2015:Q2,3719004.00,2807530.00,623924.00,287550.00,3266120.00,2298592.00,827700.00,139828.00,-501.00,453385.00,762056.00,0.00,762056.00,1170677.00,0.00,0.00,-119520.00,-11808.00,-60124.00,-4924.00,-278764.00,1377124.00,-23504.00,531998.00,116934.00,415063.00,223278.00,11876.00,633477.00,16753.00,-161100.00,75604.00,20700.00,316736.00,408621.00,-3504.00,-331272.00,-73440.00,17337.00,-17292.00,34629.00,41264.00,44032.00,-2768.00,454764.00,-2892.00,343832.00,-37468.00,4.00,-700.00,-36772.00,-308671.00,-508938.00,203776.00,287550.00,139828.00,-452884.00
2015:Q3,3711235.00,2782513.00,626619.00,302103.00,3204835.00,2259129.00,817220.00,128486.00,-431.00,506831.00,-190688.00,0.00,-190688.00,-252899.00,0.00,0.00,-75376.00,20568.00,-68920.00,8736.00,78636.00,-305440.00,-46892.00,-375458.00,-75307.00,-300151.00,-8461.00,2320.00,123051.00,33553.00,-38016.00,-103924.00,21404.00,175880.00,-62210.00,-1064.00,-265840.00,370948.00,-186734.00,52672.00,-239406.00,-2844.00,-5988.00,3144.00,-216460.00,3580.00,178812.00,57392.00,160.00,184.00,57048.00,697519.00,-523384.00,190601.00,302103.00,128486.00,-506400.00
2015:Q4,3614121.00,2732649.00,587139.00,294333.00,3142840.00,2211748.00,798499.00,132593.00,-374.00,471655.00,28171.00,0.00,28171.00,-529307.00,0.00,0.00,-157148.00,48272.00,8984.00,14476.00,-329064.00,379520.00,14036.00,195897.00,56643.00,139254.00,-73783.00,4404.00,238966.00,16137.00,-520144.00,-108188.00,-2236.00,120084.00,-557478.00,-3960.00,-326672.00,-270040.00,-128758.00,59176.00,-187934.00,13952.00,11800.00,2152.00,-216744.00,-3312.00,396868.00,-18812.00,0.00,1264.00,-20076.00,443484.00,-520901.00,211360.00,294333.00,132593.00,-471281.00
2016:Q1,3630948.00,2686340.00,634481.00,310127.00,3118408.00,2178952.00,807019.00,132437.00,-370.00,512910.00,24095.00,0.00,24095.00,443664.00,0.00,0.00,-197020.00,79496.00,66904.00,676.00,151652.00,278744.00,-12732.00,55840.00,-14473.00,70313.00,76141.00,2856.00,156639.00,24528.00,-433120.00,49804.00,18648.00,403352.00,419569.00,-4764.00,153120.00,272336.00,-93047.00,68564.00,-161611.00,10080.00,2588.00,7492.00,-242108.00,12376.00,307660.00,3916.00,0.00,-3404.00,7320.00,488815.00,-507388.00,172538.00,310127.00,132437.00,-512540.00
2016:Q2,3636648.00,2702323.00,631670.00,302655.00,3169697.00,2206779.00,827690.00,135228.00,-384.00,467335.00,131693.00,125.00,131568.00,1192610.00,0.00,0.00,122020.00,53940.00,93656.00,-9356.00,179656.00,417036.00,29404.00,-46860.00,-38184.00,-8677.00,104012.00,6148.00,324333.00,-78946.00,-183684.00,-32584.00,24852.00,606020.00,1061043.00,756.00,-180732.00,382988.00,-127601.00,-62848.00,-64753.00,1120.00,-80.00,1200.00,524520.00,-9412.00,391948.00,77456.00,0.00,11392.00,66064.00,335642.00,-495544.00,196020.00,302655.00,135228.00,-466951.00
