1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1984:Q3,3564030.00,300622.00,1425508.00,512617.00,631749.00,693534.00,3564030.00,2598300.00,48212.00,628268.00,1428763.00,493057.00,875041.00,64348.00,21840.00,233824.00,275538.00,9570.00,154780.00,2775.00,515.00,84025.00,27826.00,90689.00,3564030.00,1024625.00,699343.00,69308.00,5920.00,0.00,250054.00,2278048.00,163511.00,685217.00,9240.00,2036.00,11021.00,155807.00,345939.00,275121.00,128964.00,209169.00,140567.00,46920.00,2815.00,0.00,8742.00,8250.00,14147.00,2066.00,27278.00,4600.00,36638.00,261357.00
1984:Q4,3709418.00,305701.00,1493072.00,529441.00,650603.00,730601.00,3709418.00,2700467.00,51171.00,657987.00,1496316.00,494993.00,922336.00,67097.00,22921.00,237210.00,288987.00,21339.00,163663.00,3410.00,1071.00,89526.00,27112.00,86615.00,3709418.00,1033339.00,699266.00,74011.00,5481.00,0.00,254581.00,2382176.00,167612.00,696486.00,9156.00,2083.00,9633.00,159311.00,358897.00,296028.00,132262.00,217912.00,165056.00,50845.00,2672.00,0.00,5347.00,8799.00,13580.00,2572.00,54122.00,5345.00,24458.00,293903.00
1985:Q1,3845651.00,317853.00,1544223.00,548395.00,675913.00,759267.00,3845651.00,2799896.00,53635.00,682669.00,1547453.00,516139.00,957629.00,65626.00,22505.00,241132.00,304033.00,25928.00,170550.00,3669.00,382.00,93638.00,30166.00,88126.00,3845651.00,1105544.00,761650.00,62817.00,5468.00,0.00,275609.00,2440269.00,169355.00,704689.00,9982.00,2169.00,11213.00,163689.00,374440.00,295012.00,140863.00,217234.00,175513.00,63647.00,2943.00,0.00,7435.00,5015.00,13834.00,2580.00,26648.00,5900.00,48108.00,299838.00
1985:Q2,4001207.00,326920.00,1594076.00,574247.00,705901.00,800063.00,4001207.00,2907777.00,56013.00,715218.00,1597297.00,539249.00,1002033.00,63385.00,23159.00,249936.00,321090.00,29733.00,182977.00,3933.00,548.00,96826.00,30446.00,91397.00,4001207.00,1159806.00,777342.00,82688.00,5488.00,0.00,294288.00,2523334.00,177413.00,699639.00,10120.00,2287.00,12295.00,169628.00,388851.00,301886.00,144839.00,222794.00,188949.00,79975.00,3071.00,0.00,9476.00,6699.00,14923.00,2591.00,34157.00,6528.00,47213.00,318067.00
1985:Q3,4166354.00,343467.00,1654805.00,600079.00,737592.00,830411.00,4166354.00,3019414.00,57850.00,739841.00,1658020.00,563703.00,1053367.00,64412.00,23012.00,253532.00,343332.00,33294.00,194675.00,4206.00,622.00,100557.00,35725.00,93573.00,4166354.00,1191736.00,810954.00,70885.00,5588.00,0.00,304309.00,2640489.00,177929.00,719115.00,11978.00,2421.00,13242.00,179107.00,405381.00,303540.00,158741.00,231312.00,183620.00,95010.00,3557.00,0.00,13534.00,9450.00,17404.00,2603.00,39456.00,8100.00,64989.00,334129.00
1985:Q4,4477382.00,358526.00,1758725.00,628876.00,859484.00,871771.00,4477382.00,3271867.00,81334.00,777480.00,1761942.00,651111.00,1111163.00,65317.00,24416.00,257795.00,367864.00,37174.00,207972.00,4422.00,1342.00,106156.00,38705.00,94352.00,4477382.00,1302450.00,834169.00,81169.00,5754.00,0.00,381358.00,2811011.00,186025.00,758802.00,13378.00,2554.00,13321.00,188482.00,420446.00,314830.00,172130.00,237054.00,179152.00,129592.00,4070.00,0.00,9272.00,10174.00,17309.00,2763.00,58195.00,9710.00,83752.00,363921.00
1986:Q1,4607009.00,359798.00,1793895.00,654303.00,855878.00,943135.00,4607009.00,3336642.00,78698.00,807745.00,1797058.00,653141.00,1166025.00,63509.00,24309.00,256553.00,394587.00,45700.00,222402.00,4638.00,990.00,102361.00,50976.00,104342.00,4607009.00,1282787.00,818910.00,69882.00,9425.00,0.00,384570.00,2939232.00,184807.00,760022.00,13104.00,2706.00,13876.00,198257.00,438387.00,329103.00,169702.00,243096.00,201439.00,162931.00,4542.00,0.00,12192.00,17040.00,18777.00,4005.00,72666.00,8800.00,83780.00,384990.00
1986:Q2,4806450.00,374342.00,1850659.00,693538.00,883232.00,1004679.00,4806450.00,3459172.00,78393.00,842883.00,1853824.00,684072.00,1239329.00,63587.00,24954.00,261301.00,429072.00,53248.00,233494.00,5137.00,1696.00,111264.00,55576.00,107949.00,4806450.00,1332373.00,834038.00,80815.00,10008.00,0.00,407512.00,3058022.00,191986.00,785780.00,16536.00,2891.00,15019.00,207983.00,452244.00,327777.00,175169.00,250530.00,203985.00,193260.00,5337.00,0.00,15484.00,21667.00,18823.00,5247.00,71529.00,8034.00,88741.00,416055.00
1986:Q3,5005865.00,388864.00,1919205.00,746678.00,898843.00,1052275.00,5005865.00,3576180.00,79199.00,874104.00,1922764.00,700113.00,1317248.00,65264.00,27909.00,267223.00,475896.00,59601.00,243523.00,5902.00,1322.00,112672.00,57936.00,112437.00,5005865.00,1351800.00,848357.00,78234.00,10530.00,0.00,414679.00,3218614.00,192484.00,829063.00,19896.00,3062.00,16249.00,218916.00,469680.00,336055.00,186641.00,263318.00,220283.00,224394.00,6132.00,0.00,16268.00,25345.00,23130.00,6489.00,70014.00,8376.00,82819.00,435451.00
1986:Q4,5220468.00,384904.00,2003903.00,808209.00,920383.00,1103069.00,5220468.00,3696109.00,78372.00,885353.00,2007511.00,724873.00,1414591.00,63771.00,27240.00,273010.00,531591.00,74723.00,255842.00,9519.00,3397.00,116813.00,58685.00,109768.00,5220468.00,1405518.00,877029.00,77913.00,10771.00,0.00,439805.00,3356216.00,205454.00,848682.00,21848.00,3173.00,17486.00,230237.00,486583.00,321538.00,201682.00,281535.00,214131.00,252046.00,6986.00,0.00,18843.00,53525.00,22392.00,7731.00,66254.00,7910.00,88180.00,458734.00
1987:Q1,5382409.00,396222.00,2027895.00,848405.00,949044.00,1160843.00,5382409.00,3775617.00,78339.00,911433.00,2032489.00,753356.00,1496767.00,67424.00,27218.00,268376.00,575435.00,93201.00,263330.00,10092.00,2952.00,126585.00,62154.00,110025.00,5382409.00,1440187.00,895240.00,75671.00,10720.00,0.00,458556.00,3466375.00,204128.00,854416.00,25532.00,3227.00,19025.00,240407.00,505992.00,325035.00,198583.00,293098.00,216543.00,294154.00,7587.00,0.00,21195.00,69250.00,23284.00,9346.00,51374.00,8624.00,95575.00,475847.00
1987:Q2,5541229.00,414601.00,2066019.00,895040.00,965157.00,1200412.00,5541229.00,3851431.00,78188.00,932274.00,2070146.00,770823.00,1581862.00,65950.00,32669.00,275771.00,615142.00,104156.00,270760.00,12473.00,3340.00,131540.00,70061.00,107936.00,5541229.00,1505465.00,961195.00,69549.00,10365.00,0.00,464356.00,3543095.00,217931.00,877782.00,26168.00,3222.00,20766.00,250627.00,521292.00,325972.00,204634.00,299182.00,211240.00,290508.00,7933.00,0.00,17848.00,76028.00,22848.00,10961.00,36325.00,9120.00,112708.00,492669.00
1987:Q3,5697406.00,421195.00,2102052.00,934710.00,989645.00,1249804.00,5697406.00,3932469.00,77948.00,952968.00,2105953.00,795600.00,1650547.00,64741.00,32394.00,283725.00,647084.00,116076.00,284144.00,14603.00,4022.00,133699.00,70059.00,114390.00,5697406.00,1578865.00,1023133.00,70878.00,9971.00,0.00,474883.00,3619980.00,219564.00,900715.00,26589.00,3203.00,20633.00,260504.00,543983.00,332763.00,218568.00,303473.00,211957.00,282446.00,8956.00,0.00,19882.00,81439.00,25370.00,12576.00,30299.00,9123.00,107937.00,498561.00
1987:Q4,5871613.00,437922.00,2176549.00,977752.00,1011975.00,1267415.00,5871613.00,4051551.00,78073.00,974107.00,2181693.00,817678.00,1699477.00,67806.00,33830.00,303214.00,669394.00,118309.00,276172.00,16682.00,3248.00,131079.00,79743.00,120585.00,5871613.00,1624424.00,1056911.00,68768.00,9799.00,0.00,488946.00,3738739.00,226459.00,942886.00,27186.00,3207.00,20448.00,269647.00,557110.00,338234.00,233036.00,313435.00,216367.00,267780.00,10967.00,0.00,23599.00,81771.00,28095.00,14191.00,39779.00,9319.00,115223.00,508450.00
1988:Q1,5986208.00,447503.00,2213876.00,996381.00,1020754.00,1307694.00,5986208.00,4122770.00,78178.00,998872.00,2218897.00,826823.00,1737782.00,63436.00,32744.00,313519.00,677841.00,130381.00,271591.00,17193.00,3498.00,131819.00,95760.00,125656.00,5986208.00,1629908.00,1058464.00,66367.00,9796.00,0.00,495281.00,3811894.00,225049.00,942471.00,27995.00,3152.00,20398.00,278031.00,580924.00,331869.00,229394.00,317490.00,236812.00,272177.00,14134.00,0.00,27619.00,91720.00,29466.00,14824.00,42765.00,8342.00,117262.00,544406.00
1988:Q2,6125813.00,474751.00,2238405.00,1020149.00,1032495.00,1360013.00,6125813.00,4196374.00,78285.00,1034690.00,2245357.00,838042.00,1802420.00,64833.00,33269.00,317882.00,695315.00,138970.00,285283.00,17722.00,5327.00,136996.00,106823.00,127019.00,6125813.00,1679640.00,1107989.00,64426.00,9897.00,0.00,497328.00,3885489.00,230003.00,957723.00,28111.00,3039.00,21154.00,285635.00,600887.00,333028.00,236775.00,325603.00,224575.00,276416.00,19708.00,0.00,23178.00,98092.00,32269.00,15457.00,34283.00,8226.00,131327.00,560684.00
1988:Q3,6285621.00,484669.00,2286249.00,1061800.00,1056583.00,1396320.00,6285621.00,4300965.00,78989.00,1061889.00,2298425.00,861662.00,1853935.00,65587.00,32532.00,328487.00,721137.00,145774.00,284783.00,17743.00,5511.00,136283.00,116098.00,130721.00,6285621.00,1755013.00,1178670.00,62416.00,10079.00,0.00,503848.00,3960736.00,231126.00,973831.00,27697.00,2949.00,21856.00,292942.00,620641.00,348593.00,250464.00,330853.00,217873.00,277215.00,24682.00,0.00,24211.00,101944.00,31672.00,16090.00,33693.00,8416.00,123988.00,569872.00
1988:Q4,6526255.00,513359.00,2347021.00,1115962.00,1079962.00,1469951.00,6526255.00,4422469.00,79564.00,1089317.00,2369599.00,883989.00,1927262.00,66146.00,34360.00,348097.00,745287.00,154382.00,299096.00,18356.00,7517.00,136241.00,117780.00,176524.00,6526255.00,1892775.00,1298116.00,64397.00,10318.00,0.00,519944.00,4044811.00,241215.00,977200.00,27218.00,3009.00,22450.00,300435.00,640094.00,351363.00,267465.00,334934.00,227898.00,276008.00,28834.00,0.00,29921.00,107131.00,32918.00,16723.00,23518.00,9509.00,126968.00,588669.00
1989:Q1,6692093.00,543026.00,2380469.00,1157059.00,1087465.00,1524074.00,6692093.00,4488168.00,79271.00,1113576.00,2402753.00,892568.00,2021646.00,64059.00,30500.00,364316.00,770459.00,194139.00,301714.00,19081.00,9649.00,140028.00,127701.00,182279.00,6692093.00,1965223.00,1347930.00,82449.00,10655.00,0.00,524189.00,4111947.00,235422.00,974195.00,26331.00,3176.00,22230.00,307659.00,659617.00,354088.00,263402.00,345503.00,247478.00,278528.00,31464.00,0.00,30730.00,109991.00,33992.00,16941.00,37374.00,9437.00,124389.00,614923.00
1989:Q2,6798591.00,562198.00,2397204.00,1187035.00,1094584.00,1557570.00,6798591.00,4548615.00,79517.00,1148350.00,2420771.00,899977.00,2067664.00,63805.00,33087.00,368986.00,794482.00,195145.00,311628.00,19238.00,10865.00,141246.00,129182.00,182312.00,6798591.00,1981912.00,1344613.00,88980.00,11129.00,0.00,537190.00,4204637.00,238421.00,954351.00,26558.00,3351.00,21648.00,314893.00,681713.00,365805.00,271954.00,356190.00,260035.00,287690.00,31645.00,0.00,11322.00,107924.00,36113.00,17158.00,67678.00,9336.00,140852.00,612042.00
1989:Q3,6933417.00,569591.00,2446148.00,1222783.00,1112503.00,1582392.00,6933417.00,4636304.00,80471.00,1166999.00,2471490.00,917344.00,2108453.00,62394.00,34250.00,370429.00,827012.00,196950.00,316122.00,19403.00,10128.00,143969.00,127796.00,188660.00,6933417.00,2029599.00,1376340.00,93651.00,11605.00,0.00,548003.00,4262381.00,227606.00,928924.00,27380.00,3544.00,20444.00,322050.00,696383.00,379038.00,285461.00,361431.00,277738.00,292106.00,34512.00,0.00,20255.00,110046.00,37252.00,17376.00,69531.00,8950.00,142354.00,641437.00
1989:Q4,7124299.00,579222.00,2526312.00,1267073.00,1129798.00,1621894.00,7124299.00,4748498.00,82715.00,1183681.00,2550509.00,931593.00,2177419.00,60268.00,35386.00,373327.00,869549.00,209825.00,323397.00,19142.00,13783.00,142469.00,130273.00,198382.00,7124299.00,2063680.00,1385395.00,107244.00,11946.00,0.00,559095.00,4367192.00,233300.00,914674.00,28757.00,3717.00,19499.00,329181.00,716604.00,395377.00,304160.00,366167.00,297379.00,296256.00,35390.00,0.00,25406.00,99100.00,38981.00,17593.00,103686.00,10696.00,131269.00,693427.00
1990:Q1,7273607.00,594386.00,2572450.00,1314825.00,1147494.00,1644452.00,7273607.00,4845530.00,82882.00,1208939.00,2604040.00,949669.00,2224867.00,57523.00,33173.00,378070.00,905165.00,220130.00,328937.00,18602.00,12289.00,141966.00,129012.00,203210.00,7273607.00,2096268.00,1415462.00,87382.00,12183.00,0.00,581241.00,4489913.00,224423.00,932831.00,33358.00,4634.00,22006.00,336211.00,739044.00,399411.00,299493.00,382642.00,340615.00,306031.00,37898.00,0.00,32679.00,105141.00,38818.00,17318.00,72870.00,11428.00,153062.00,687426.00
1990:Q2,7410463.00,593977.00,2615484.00,1358105.00,1159783.00,1683114.00,7410463.00,4921277.00,83695.00,1228355.00,2648417.00,960810.00,2275299.00,52967.00,32955.00,380974.00,944198.00,236537.00,333245.00,19022.00,10825.00,134343.00,130233.00,213887.00,7410463.00,2142563.00,1456806.00,87450.00,12347.00,0.00,585960.00,4569095.00,237829.00,921420.00,34734.00,3909.00,23241.00,343050.00,765532.00,417060.00,307209.00,389877.00,329771.00,314179.00,36563.00,0.00,39197.00,105931.00,40978.00,17043.00,68025.00,9181.00,164366.00,698805.00
1990:Q3,7566764.00,612854.00,2692566.00,1395546.00,1170082.00,1695716.00,7566764.00,5018929.00,84265.00,1238704.00,2725169.00,970791.00,2327067.00,51760.00,32129.00,384410.00,978533.00,250037.00,332738.00,18193.00,14312.00,122915.00,142040.00,220768.00,7566764.00,2206377.00,1527451.00,77320.00,12452.00,0.00,589154.00,4649823.00,240750.00,918703.00,36644.00,3973.00,24137.00,349980.00,791215.00,427635.00,321538.00,392299.00,357389.00,313906.00,36398.00,0.00,56454.00,107378.00,42534.00,16768.00,50423.00,8927.00,152772.00,710564.00
1990:Q4,7773532.00,609879.00,2798410.00,1445905.00,1178619.00,1740719.00,7773532.00,5134398.00,85694.00,1240172.00,2830760.00,977772.00,2411192.00,54502.00,34501.00,393694.00,1019861.00,269186.00,343273.00,18998.00,15289.00,114783.00,147105.00,227942.00,7773532.00,2314321.00,1629228.00,79441.00,12512.00,0.00,593140.00,4749877.00,241432.00,914032.00,40712.00,4057.00,25278.00,357274.00,805105.00,435846.00,340214.00,385928.00,377358.00,325997.00,36692.00,0.00,53659.00,103252.00,44427.00,16493.00,106479.00,8160.00,127482.00,709334.00
1991:Q1,7902302.00,607807.00,2849066.00,1473629.00,1191778.00,1780022.00,7902302.00,5214376.00,85495.00,1262042.00,2875416.00,991423.00,2444823.00,51598.00,28106.00,396972.00,1050307.00,279989.00,336862.00,19434.00,16421.00,114421.00,150713.00,243103.00,7902302.00,2285654.00,1594716.00,76700.00,12497.00,0.00,601741.00,4897084.00,247307.00,919687.00,43913.00,4160.00,27978.00,365315.00,834968.00,449133.00,334812.00,390515.00,416657.00,365298.00,38766.00,0.00,65413.00,101467.00,46522.00,16517.00,91624.00,7912.00,129120.00,719564.00
1991:Q2,8025788.00,583624.00,2903119.00,1500385.00,1211966.00,1826694.00,8025788.00,5310789.00,86925.00,1286441.00,2927919.00,1009504.00,2482234.00,49051.00,28010.00,389601.00,1085984.00,293867.00,339671.00,19162.00,18154.00,113344.00,145390.00,232765.00,8025788.00,2322864.00,1623903.00,81002.00,12373.00,0.00,605586.00,4966825.00,253697.00,915496.00,42282.00,4281.00,30491.00,373473.00,868685.00,450260.00,344928.00,394449.00,395345.00,390682.00,42557.00,0.00,66819.00,94215.00,48812.00,16541.00,100863.00,7850.00,125099.00,736099.00
1991:Q3,8234259.00,572015.00,3020264.00,1535656.00,1242263.00,1864061.00,8234259.00,5459021.00,89027.00,1294169.00,3037866.00,1037959.00,2534515.00,47224.00,26181.00,394741.00,1123313.00,310950.00,340340.00,18700.00,18212.00,110554.00,144300.00,240723.00,8234259.00,2367541.00,1634278.00,96531.00,12254.00,0.00,624478.00,5118380.00,264708.00,935280.00,45289.00,4392.00,32725.00,381120.00,888224.00,464217.00,360162.00,391528.00,394524.00,425634.00,46088.00,0.00,83520.00,87131.00,54108.00,16565.00,124282.00,8374.00,110509.00,748338.00
1991:Q4,8447861.00,565918.00,3128797.00,1577948.00,1272079.00,1903119.00,8447861.00,5604844.00,89511.00,1299396.00,3147353.00,1068584.00,2596638.00,46671.00,24906.00,402903.00,1156489.00,322950.00,349456.00,18846.00,19000.00,112298.00,143119.00,246379.00,8447861.00,2379402.00,1622243.00,108051.00,12249.00,0.00,636859.00,5283914.00,272530.00,955353.00,56884.00,4466.00,36264.00,387614.00,893005.00,468462.00,381337.00,387730.00,409201.00,486059.00,49482.00,0.00,89358.00,76631.00,59266.00,16589.00,123988.00,8538.00,121157.00,784545.00
1992:Q1,8615203.00,574110.00,3208656.00,1601229.00,1275453.00,1955755.00,8615203.00,5716358.00,90587.00,1330818.00,3224421.00,1070532.00,2652952.00,44824.00,23137.00,405736.00,1179728.00,339008.00,345674.00,19938.00,19686.00,115022.00,160199.00,245893.00,8615203.00,2425940.00,1668000.00,97058.00,12356.00,0.00,648526.00,5382751.00,271756.00,979848.00,55743.00,4977.00,41451.00,394153.00,918142.00,475638.00,375581.00,397418.00,430118.00,464474.00,55306.00,0.00,105101.00,76437.00,58637.00,16671.00,108325.00,10443.00,142532.00,806512.00
1992:Q2,8802753.00,579920.00,3281821.00,1653139.00,1287091.00,2000782.00,8802753.00,5822261.00,91820.00,1352584.00,3297683.00,1080174.00,2722673.00,46197.00,22045.00,418289.00,1218988.00,351769.00,341367.00,18782.00,23104.00,112713.00,169419.00,257819.00,8802753.00,2433496.00,1656096.00,120338.00,12560.00,0.00,644502.00,5528077.00,282593.00,993012.00,62609.00,5814.00,46183.00,399421.00,943013.00,477665.00,386092.00,402636.00,419423.00,508162.00,60007.00,0.00,108689.00,71788.00,55935.00,16752.00,135236.00,10370.00,142677.00,841180.00
1992:Q3,8994573.00,583561.00,3370625.00,1696980.00,1301309.00,2042098.00,8994573.00,5939197.00,91436.00,1365248.00,3388744.00,1093769.00,2790416.00,49073.00,20142.00,435214.00,1243647.00,367558.00,346541.00,18761.00,22706.00,114370.00,172404.00,264960.00,8994573.00,2448334.00,1673910.00,115495.00,13040.00,0.00,645889.00,5692624.00,285246.00,1022236.00,64823.00,6584.00,49964.00,400805.00,968492.00,491775.00,402375.00,419036.00,416916.00,541276.00,64628.00,0.00,115461.00,64032.00,59092.00,16804.00,145374.00,13247.00,144458.00,853616.00
1992:Q4,9170486.00,579048.00,3472337.00,1734442.00,1295401.00,2089258.00,9170486.00,6048134.00,91891.00,1379895.00,3491123.00,1085225.00,2850412.00,51753.00,21155.00,443609.00,1272047.00,385538.00,352353.00,19115.00,21694.00,114573.00,168575.00,271940.00,9170486.00,2506115.00,1722504.00,132031.00,12976.00,0.00,638604.00,5811221.00,300424.00,1043653.00,69569.00,7243.00,51552.00,404695.00,990315.00,498293.00,424173.00,425302.00,413324.00,571309.00,69666.00,0.00,122898.00,59971.00,61171.00,16915.00,122695.00,13789.00,144264.00,853151.00
1993:Q1,9367666.00,565470.00,3523422.00,1771049.00,1314788.00,2192937.00,9367666.00,6184048.00,92579.00,1445589.00,3542998.00,1102882.00,2897672.00,50591.00,19304.00,451677.00,1299796.00,401032.00,346753.00,19008.00,19323.00,119855.00,170333.00,285946.00,9367666.00,2527455.00,1752774.00,118464.00,13288.00,0.00,642929.00,5976665.00,303584.00,1074104.00,74318.00,7800.00,56252.00,411987.00,1027826.00,512420.00,416883.00,424066.00,415016.00,634134.00,74662.00,0.00,115661.00,65634.00,64966.00,16879.00,140812.00,13054.00,126607.00,863546.00
1993:Q2,9575808.00,572048.00,3593018.00,1790737.00,1343078.00,2276927.00,9575808.00,6339563.00,93812.00,1503576.00,3613614.00,1128561.00,2934231.00,51788.00,18173.00,468841.00,1301300.00,416750.00,341453.00,17710.00,22754.00,120189.00,175273.00,302014.00,9575808.00,2546902.00,1751666.00,124607.00,13386.00,0.00,657243.00,6136777.00,318175.00,1080708.00,74760.00,8219.00,58027.00,421065.00,1061165.00,513658.00,427319.00,435798.00,414676.00,677266.00,79658.00,0.00,122930.00,68925.00,67343.00,16843.00,154700.00,14514.00,121028.00,892129.00
1993:Q3,9834219.00,568184.00,3649853.00,1865973.00,1360066.00,2390143.00,9834219.00,6460728.00,93740.00,1548852.00,3674507.00,1143629.00,3040555.00,51578.00,16490.00,510764.00,1330555.00,437572.00,353712.00,17260.00,26419.00,120307.00,175898.00,332936.00,9834219.00,2552606.00,1729732.00,143150.00,13453.00,0.00,666271.00,6350121.00,324161.00,1100890.00,76480.00,8601.00,59040.00,430487.00,1093812.00,536332.00,442999.00,452871.00,414741.00,713579.00,84654.00,0.00,140914.00,76924.00,71449.00,15909.00,154734.00,15275.00,136269.00,931492.00
1993:Q4,10109949.00,580012.00,3757742.00,1907522.00,1361698.00,2502975.00,10109949.00,6601735.00,92952.00,1580574.00,3784327.00,1143882.00,3135761.00,51309.00,16027.00,524171.00,1356766.00,468034.00,364708.00,17385.00,33734.00,123368.00,180259.00,372453.00,10109949.00,2635925.00,1802195.00,142017.00,15084.00,0.00,676629.00,6493190.00,336653.00,1108819.00,84166.00,8933.00,61116.00,438809.00,1113853.00,535408.00,464457.00,454083.00,432996.00,752418.00,89650.00,0.00,143682.00,83563.00,74787.00,16770.00,137533.00,15579.00,139915.00,980834.00
1994:Q1,10312975.00,582087.00,3801381.00,1989720.00,1361402.00,2578385.00,10312975.00,6692998.00,93617.00,1630903.00,3827640.00,1140838.00,3271737.00,51525.00,14372.00,564165.00,1399296.00,492100.00,377098.00,16976.00,31258.00,124242.00,200705.00,348240.00,10312975.00,2781302.00,1952687.00,148522.00,12640.00,0.00,667453.00,6522109.00,341487.00,1135299.00,90077.00,8800.00,65372.00,443678.00,1137915.00,535120.00,457146.00,459417.00,438767.00,702237.00,88725.00,0.00,161215.00,94748.00,75602.00,15408.00,115219.00,16535.00,139342.00,1009565.00
1994:Q2,10444527.00,587978.00,3817354.00,2060648.00,1352276.00,2626271.00,10444527.00,6729079.00,94724.00,1661478.00,3844792.00,1128085.00,3369110.00,51155.00,14163.00,600793.00,1432417.00,504222.00,390257.00,16090.00,31324.00,126761.00,201928.00,346338.00,10444527.00,2881756.00,2062738.00,145902.00,17056.00,0.00,656060.00,6537539.00,351564.00,1124031.00,92506.00,8900.00,66767.00,448801.00,1146509.00,555540.00,467358.00,458923.00,438703.00,677415.00,87800.00,0.00,177463.00,101126.00,77603.00,14045.00,100804.00,16106.00,125575.00,1025232.00
1994:Q3,10602758.00,599158.00,3868006.00,2121886.00,1341280.00,2672428.00,10602758.00,6786357.00,95193.00,1679354.00,3896168.00,1115642.00,3465584.00,52465.00,14652.00,638791.00,1454933.00,521247.00,398667.00,16101.00,29419.00,129635.00,209674.00,350817.00,10602758.00,2920273.00,2116098.00,143547.00,17707.00,0.00,642921.00,6623435.00,356816.00,1113406.00,91309.00,8700.00,66215.00,454672.00,1169903.00,573262.00,483012.00,459577.00,445072.00,675872.00,86875.00,0.00,199636.00,105535.00,79283.00,12683.00,95331.00,16925.00,129351.00,1059050.00
1994:Q4,10827317.00,623463.00,3951076.00,2200192.00,1325770.00,2726816.00,10827317.00,6871287.00,96138.00,1699387.00,3977819.00,1097943.00,3591954.00,53628.00,13439.00,701044.00,1472405.00,538291.00,418949.00,15278.00,34255.00,133625.00,211040.00,364076.00,10827317.00,3091868.00,2306290.00,146227.00,19944.00,0.00,619407.00,6694777.00,368156.00,1088621.00,86863.00,9041.00,65070.00,461774.00,1186223.00,579670.00,505555.00,463505.00,466746.00,650510.00,85950.00,0.00,234196.00,106736.00,82376.00,11320.00,93329.00,16523.00,132613.00,1040672.00
1995:Q1,10979839.00,654723.00,4008374.00,2223465.00,1311393.00,2781884.00,10979839.00,6936560.00,96515.00,1722105.00,4034810.00,1083130.00,3666143.00,55197.00,13041.00,716783.00,1480246.00,552219.00,435010.00,15294.00,26870.00,137699.00,233784.00,377136.00,10979839.00,3034074.00,2261704.00,127895.00,22101.00,0.00,622374.00,6845515.00,367115.00,1076692.00,121453.00,9225.00,63714.00,468741.00,1220878.00,587327.00,498286.00,483917.00,488218.00,670972.00,89146.00,0.00,246047.00,106906.00,87339.00,11052.00,101106.00,15499.00,131882.00,1100250.00
1995:Q2,11162877.00,673805.00,4043573.00,2274800.00,1304195.00,2866504.00,11162877.00,7003895.00,97003.00,1762050.00,4070411.00,1074431.00,3769530.00,56801.00,12876.00,748564.00,1499398.00,578437.00,444951.00,15332.00,26844.00,142911.00,243416.00,389452.00,11162877.00,2973953.00,2213615.00,153014.00,23157.00,0.00,584167.00,7016111.00,375737.00,1065152.00,134406.00,9709.00,65196.00,475723.00,1253007.00,591123.00,509201.00,485294.00,515833.00,683957.00,93397.00,0.00,268872.00,111121.00,89347.00,10784.00,137410.00,17065.00,123777.00,1172813.00
1995:Q3,11324196.00,692724.00,4078084.00,2328063.00,1278456.00,2946869.00,11324196.00,7022857.00,96364.00,1772887.00,4105024.00,1048582.00,3887461.00,59175.00,11643.00,774093.00,1527030.00,619031.00,449346.00,15358.00,27368.00,150334.00,254083.00,413878.00,11324196.00,2951007.00,2247636.00,122720.00,24763.00,0.00,555888.00,7118327.00,370564.00,1077995.00,134877.00,9652.00,63769.00,482980.00,1266581.00,590690.00,524567.00,487519.00,513454.00,718407.00,96307.00,0.00,275863.00,124146.00,90055.00,10515.00,136112.00,14969.00,129305.00,1254862.00
1995:Q4,11573912.00,700379.00,4114850.00,2405961.00,1268157.00,3084565.00,11573912.00,7062703.00,96359.00,1786231.00,4143073.00,1037040.00,4023102.00,58607.00,10356.00,807007.00,1570731.00,666360.00,468641.00,15498.00,29300.00,148002.00,248600.00,488107.00,11573912.00,2924983.00,2236946.00,137448.00,25838.00,0.00,524751.00,7306251.00,380831.00,1058857.00,139357.00,10523.00,64608.00,490309.00,1275352.00,595534.00,520981.00,493864.00,553527.00,758138.00,100693.00,0.00,312060.00,127556.00,95345.00,11887.00,180876.00,15770.00,120183.00,1342678.00
